"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"434" 1190 2094 2230 909 1288 1229 1982 1943 2093 3654 3215 3400
"435" 892 749 829 450 472 407 883 870 556 1151 1048 1180
"436" 2647 2270 2196 1553 1116 1343 2312 2147 1935 2813 2866 2875
"437" 16 15 26 9 18 7 21 9 9 9 29 13
"438" 1143 963 970 402 526 618 827 927 777 1004 795 694
"439" 128 146 145 255 210 150 309 223 219 258 379 327
"440" 1280 1569 1549 726 633 650 1002 1014 1439 1437 1198 1577
"441" 1298 1506 1240 914 723 694 1132 1105 1303 1603 1535 1499
"442" 148 110 119 70 61 8 103 90 97 119 130 158
"443" 930 1280 1177 566 430 508 1214 813 938 1124 1057 1512
"444" 51 61 70 74 82 29 104 96 99 126 130 226
"445" 2586 2307 2591 1689 1239 1664 3356 3041 3149 4836 5052 4565
"446" 183 158 182 55 69 42 45 70 63 70 39 39
"447" 3568 3674 4055 1798 1662 1702 2522 2501 3336 2943 2882 3699
"448" 1292 956 1291 632 777 757 1042 1242 955 1277 1449 1606
"449" 547 726 878 417 448 525 509 739 981 897 882 853
"450" 7 3 4 5 2 1 2 3 4 14 11 7
"451" 1333 1602 1836 239 231 281 601 551 489 1099 1257 1374
"452" 5 3 3 3 1 0 1 2 1 3 1 5
"453" 110 183 284 13 31 87 65 42 30 248 203 199
"454" 249 258 198 27 29 17 22 64 25 51 63 31
"455" 12 1 1 2 5 3 6 15 2 21 35 18
"456" 1233 1006 1182 217 244 269 375 455 375 2044 2280 2102
"457" 455 640 684 70 47 45 189 158 178 544 620 553
"458" 1329 1645 1565 144 202 201 351 361 192 718 1255 1022
"459" 459 929 633 109 98 87 128 268 135 589 570 607
"460" 1190 1056 837 285 346 370 588 623 430 3491 2560 2963
"461" 58 63 86 9 19 7 29 31 70 99 101 106
"462" 217 250 499 82 87 75 193 79 140 737 633 489
"463" 492 863 599 121 95 81 239 170 151 359 434 406
"464" 975 720 748 134 160 162 217 272 246 718 571 406
"465" 503 466 457 127 25 66 131 144 122 269 354 195
"466" 11 13 3 3 0 6 3 1 1 6 7 5
"467" 0 0 0 2 1 1 0 1 0 3 2 3
"468" 0 0 0 1 1 0 1 4 0 2 3 3
"469" 361 336 384 142 90 121 123 109 117 408 443 418
"470" 3657 4135 4058 598 949 894 1616 1799 1627 7185 5955 4441
"471" 38 25 26 2 2 10 3 16 9 15 49 43
"472" 33 61 83 6 5 13 20 18 41 27 13 59
"473" 338 450 357 58 69 52 178 123 105 454 545 506
"474" 35 77 79 18 25 25 20 23 39 82 89 53
"475" 4 7 4 4 6 2 10 7 3 11 60 23
"476" 0 0 0 0 0 0 1 0 1 1 1 1
"477" 11 10 12 8 2 6 18 7 25 75 70 67
"478" 993 734 1143 127 121 102 236 259 269 527 1038 822
"479" 698 248 527 94 93 92 154 249 159 647 873 793
"480" 2715 2260 2801 399 348 316 662 471 646 2696 2887 2598
"481" 2 4 7 1 1 1 1 2 0 1 3 0
"482" 107 124 87 55 30 30 62 63 66 131 178 194
"483" 30 25 14 10 7 3 16 14 10 25 38 19
"484" 190 182 213 15 15 25 15 43 20 103 75 92
"485" 165 163 131 54 13 26 74 42 34 270 221 198
"486" 65 122 133 7 18 7 18 34 12 82 98 63
"487" 397 538 437 59 50 33 41 96 117 155 335 186
"488" 30 34 66 10 2 6 37 21 24 40 30 30
"489" 903 723 604 170 111 135 198 178 155 972 693 457
"490" 393 239 304 44 42 61 75 139 77 267 386 353
"491" 22 38 20 4 4 4 6 9 1 22 39 17
"492" 2478 1977 3063 393 354 364 442 507 387 1894 1862 2277
"493" 942 1215 883 104 96 176 139 159 202 493 696 709
"494" 69 65 54 15 6 9 11 13 16 56 50 77
"495" 479 242 385 34 28 15 57 54 51 108 97 105
"496" 61 51 47 13 18 5 9 29 11 63 83 93
"497" 943 747 941 233 124 187 266 249 230 668 653 797
"498" 3 18 16 2 3 13 2 13 4 76 28 15
"499" 376 350 279 115 73 57 112 107 142 283 361 326
"500" 1 0 1 3 0 3 4 2 1 0 0 0
"501" 1344 1179 1175 1035 1017 766 594 809 737 1173 1209 1314
"502" 313 322 433 222 221 224 133 203 150 234 174 343
"503" 2142 2747 2502 2571 2580 2480 880 1093 1646 1892 1454 2375
"504" 74 48 58 42 53 58 29 35 16 59 76 45
"505" 4219 5125 4404 5399 4640 3769 2062 2019 2246 3661 3221 2315
"506" 1 1 7 0 0 0 1 1 1 2 3 0
"507" 474 440 363 690 549 514 187 264 181 313 494 511
"508" 1 3 3 4 4 2 1 1 0 1 4 3
"509" 2209 1991 2219 2597 3161 2546 1657 1489 1957 2974 2400 2304
"510" 4019 4913 3126 2757 2887 2457 1785 1421 2070 2723 2878 2583
"511" 149 173 177 252 320 195 60 97 60 136 119 126
"512" 1 6 4 3 16 8 2 1 9 5 23 1
"513" 3 3 4 5 8 16 1 4 2 14 6 8
"514" 605 635 439 673 483 490 262 251 238 406 385 503
"515" 2367 2070 3126 2473 3118 2803 1007 1023 1054 2371 2190 1965
"516" 398 705 422 507 375 610 289 290 162 263 313 329
"517" 28 30 38 53 13 16 3 8 7 16 15 22
"518" 3959 3789 3843 3305 3669 4029 2101 1934 2615 3392 3302 2829
"519" 614 547 675 926 438 886 329 401 379 740 619 590
"520" 2 2 10 0 0 0 0 0 10 9 15 8
"521" 5530 4481 3427 3003 2834 2906 1858 1921 1443 2567 2698 2364
"522" 5 12 5 2 0 6 2 6 2 6 9 5
"523" 0 0 0 1 5 3 0 0 0 1 1 1
"524" 72 107 83 17 10 41 59 46 32 57 47 35
"525" 13099 9801 13981 14237 18870 9658 6026 5485 8069 10321 12155 11270
"526" 1305 1262 1237 510 352 384 395 279 319 582 677 501
"527" 8 13 12 1 2 1 2 1 5 6 7 8
"528" 22 23 26 1 8 2 4 13 4 9 14 2
"529" 2 0 0 0 0 0 0 2 5 1 2 5
"530" 46 62 27 47 62 75 33 25 27 34 43 75
"531" 75 38 62 7 1 6 18 9 12 25 17 51
"532" 493 435 399 432 457 746 245 290 301 484 383 390
"533" 633 530 589 591 1216 1050 331 429 287 541 610 773
"534" 34 41 25 51 95 62 49 56 33 78 83 49
"535" 11 16 5 10 6 17 3 2 6 13 11 17
"536" 201 147 176 145 143 123 53 41 105 139 122 127
"537" 1 6 5 0 0 0 4 1 2 5 1 5
"538" 259 350 343 426 362 247 171 159 174 283 310 236
"539" 119 140 115 347 247 305 149 154 122 177 257 295
"540" 236 212 275 115 87 78 129 72 111 150 153 206
"541" 2133 2196 2719 2480 2381 2113 1287 1249 907 1879 1848 2075
"542" 59 45 79 6 7 1 23 18 17 29 43 23
"543" 26 15 10 19 18 17 2 15 4 18 11 10
"544" 1246 1353 1066 951 894 1029 896 759 577 1085 1102 1231
"545" 341 254 317 165 192 194 89 119 187 183 329 349
"546" 397 679 571 451 637 478 172 222 483 528 435 607
"547" 86 94 76 40 47 35 43 38 19 46 76 39
"548" 639 689 480 402 543 419 290 288 325 339 675 508
"549" 204 110 157 321 173 254 99 112 87 265 198 129
"550" 13 5 6 13 12 14 14 18 8 18 10 26
"551" 1295 1601 1214 1886 1213 1175 225 206 222 330 283 326
"552" 63 95 87 38 46 46 3 9 13 16 14 22
"553" 126 174 153 50 51 45 32 22 9 29 34 19
"554" 1922 2373 1846 2201 2119 1865 222 293 282 571 528 532
"555" 871 534 847 1021 773 1118 177 166 169 262 331 431
"556" 973 822 725 809 870 714 80 117 84 318 205 231
"557" 903 1169 1121 915 556 838 78 219 117 222 215 270
"558" 102 110 101 206 58 159 14 13 26 57 53 43
"559" 26 14 13 5 9 5 1 5 3 6 2 1
"560" 87 98 83 80 133 114 10 3 11 31 30 34
"561" 510 373 318 337 458 589 110 112 57 154 128 115
"562" 126 135 134 27 17 23 0 11 6 8 26 25
"563" 2027 1702 1959 1731 1406 1614 281 273 299 602 525 391
"564" 1036 853 1016 1022 908 1133 169 201 279 264 383 327
"565" 1543 1448 1578 917 746 973 177 184 177 274 241 404
"566" 1241 1075 1154 783 1036 673 123 134 149 268 278 207
"567" 6219 4941 5870 6166 6239 8501 1191 921 1145 1958 1932 1749
"568" 285 257 327 412 475 413 73 50 54 98 115 122
"569" 52 78 52 51 67 67 6 4 6 14 7 11
"570" 288 419 334 738 583 665 102 82 56 131 151 162
"571" 2 1 12 1 2 9 0 0 0 0 1 5
"572" 1811 2165 1981 1390 1939 1630 278 432 277 539 521 594
"573" 933 965 746 927 910 773 182 144 183 265 260 229
"574" 60 118 77 2 11 6 1 0 1 8 7 3
"575" 167 223 239 202 192 94 75 38 62 80 63 119
"576" 8 6 2 2 2 8 0 1 3 3 0 2
"577" 631 945 911 967 564 680 92 181 197 206 219 254
"578" 2583 2973 2900 3959 3083 4016 583 526 498 798 1320 1327
"579" 251 265 211 129 97 151 23 31 53 42 58 63
"580" 21 28 29 13 6 14 8 8 0 3 12 1
"581" 1374 1241 1037 974 774 725 141 126 186 253 197 210
"582" 1050 971 1098 831 810 767 147 162 156 183 367 254
"583" 1107 487 1094 569 540 588 132 131 83 260 131 197
"584" 4597 5140 5261 3983 3706 3844 887 737 865 1267 1351 1492
"585" 4429 4036 4389 4158 3797 3851 739 695 649 1340 1513 1340
"586" 1496 1757 1858 2663 2142 2486 304 410 457 746 413 809
"587" 352 374 447 386 410 533 123 86 98 193 129 162
"588" 1030 922 919 1051 756 1067 128 85 111 239 289 278
"589" 656 796 638 989 866 915 137 118 135 171 187 211
"590" 14 18 23 13 15 15 7 2 2 4 6 3
"591" 1420 1687 1861 1267 1301 1365 249 233 241 427 302 418
"592" 0 0 0 3 1 7 0 1 0 1 1 1
"593" 877 1031 749 887 1005 876 158 200 179 325 216 248
"594" 86 158 126 119 111 148 13 21 18 27 43 23
"595" 3294 4374 4510 5169 6522 6586 830 826 825 1225 1622 1129
"596" 190 378 219 141 204 228 62 53 35 75 48 91
"597" 610 467 554 584 498 613 146 123 109 246 258 230
"598" 2362 2670 2238 2037 2370 1943 265 319 371 544 359 567
"599" 7 4 5 3 2 0 1 0 2 1 4 1
"600" 3965 4696 4543 2948 5025 3737 694 741 616 1412 1250 1461
"601" 268 256 384 821 803 650 1017 791 843 835 659 722
"602" 64 51 61 130 198 145 136 182 97 287 222 233
"603" 246 336 343 731 859 969 767 832 677 586 803 839
"604" 3011 2469 2149 7497 8175 7779 8562 6758 7537 8774 7824 7482
"605" 1255 1133 965 4063 3531 2842 3244 3119 3054 3195 3751 3438
"606" 8863 10165 9296 27347 31847 27210 32453 34895 35537 37845 35576 30905
"607" 2477 2863 3374 9668 8745 5133 7714 7851 9187 8341 9395 6673
"608" 262 234 522 970 927 1420 1127 1133 986 1263 1102 1171
"609" 2821 2533 3153 6358 9891 8708 9798 7390 9208 5549 9009 6043
"610" 905 1071 879 2814 2655 2630 2403 2637 2213 3252 2725 3661
"611" 2749 2410 2219 9875 9231 9397 7476 10437 7987 9065 8169 9176
"612" 33 39 42 89 126 100 142 65 126 137 95 125
"613" 11 21 23 65 51 37 46 51 121 65 53 77
"614" 446 446 519 1490 1527 1569 1557 1876 1602 1764 1563 1647
"615" 423 353 342 925 1195 1062 1217 964 1009 1090 1129 1220
"616" 298 381 320 1062 1075 933 914 1165 1227 1154 964 937
"617" 1325 1467 1369 4156 5197 3586 4429 5309 3506 4329 5523 4272
"618" 274 236 181 706 663 515 604 527 516 566 917 541
"619" 16 11 5 29 8 13 7 7 16 14 17 19
"620" 36 32 14 71 82 76 75 72 58 73 53 71
"621" 6 8 2 5 6 13 10 20 6 14 13 14
"622" 810 638 706 2139 2103 2274 3508 2594 2141 3019 2339 2329
"623" 4553 5024 4720 11144 11543 12941 12550 14217 17598 13622 11649 14378
"624" 1601 1529 1379 4587 3798 4091 4270 4703 5614 5137 3729 4291
"625" 570 666 878 1878 1634 1785 1685 1763 1321 1293 1830 1430
"626" 23 8 3 13 15 23 34 14 21 9 43 13
"627" 584 697 843 2006 1724 2191 2453 1766 1733 2210 1860 1847
"628" 151 167 119 438 466 415 326 442 374 405 498 430
"629" 2966 2614 2273 7853 8759 8159 9171 8093 8336 6406 9809 9525
"630" 35 54 69 99 95 58 133 89 89 147 126 115
"631" 6 3 2 4 7 9 14 7 13 4 14 5
"632" 917 830 759 2581 2379 2514 2497 2391 2837 2390 2623 2081
"633" 5147 4170 3890 14191 15747 12867 14614 15061 15264 11338 19526 17214
"634" 91 62 44 165 217 286 175 270 205 187 163 179
"635" 10 10 1 66 17 17 26 19 39 26 16 22
"636" 217 259 263 771 738 836 759 917 854 707 852 922
"637" 348 276 335 927 1074 1037 954 861 981 985 905 864
"638" 19652 26907 21256 40552 36068 40595 52842 57127 59608 60026 58382 53471
"639" 1 9 2 13 5 22 36 8 6 3 8 11
"640" 1745 1706 1419 4027 4322 4316 4536 4958 4933 4516 3582 3313
"641" 228 297 233 1064 738 641 754 787 591 669 906 1017
"642" 315 236 193 699 547 589 545 594 696 573 595 651
"643" 721 693 745 2781 2292 2126 2682 2566 2050 2219 2409 2707
"644" 2163 1055 1398 3901 4042 3227 3993 3698 3479 3513 3725 4038
"645" 1231 1002 911 3610 3007 2621 3106 3377 3407 3281 2899 3683
"646" 1373 1834 1834 5015 5079 4885 5147 5127 4361 5745 5053 4963
"647" 7543 7257 6413 12824 14743 30131 15237 20289 19038 15855 22475 16037
"648" 46 35 46 181 104 113 133 83 161 71 240 205
"649" 627 561 565 1739 2053 1659 1735 2231 1921 1822 1430 2143
"650" 87 89 91 227 375 302 381 352 327 237 310 302
"651" 85 111 96 217 165 264 904 943 530 797 681 603
"652" 18 14 11 10 20 37 99 84 94 90 82 113
"653" 2 5 7 33 25 29 86 55 50 39 26 65
"654" 1139 1117 1123 1974 1768 1975 4745 5233 6564 5952 5502 5494
"655" 1051 1688 1491 3230 3094 2565 8012 8394 6838 8285 7739 9575
"656" 89 53 82 90 71 121 409 250 197 148 259 277
"657" 921 1154 803 2373 2293 2359 7762 7833 7911 7826 4869 6232
"658" 251 187 364 849 735 651 2194 2010 1956 2125 2357 2255
"659" 0 2 6 6 3 13 26 21 16 33 40 26
"660" 367 369 325 767 666 811 2200 2535 2544 2404 2703 2424
"661" 1488 2677 1518 3663 3686 4737 11710 10401 11847 13633 12098 14163
"662" 411 470 457 1462 1500 1382 2979 3462 3119 3461 3549 3828
"663" 266 265 326 506 555 698 2079 2078 1758 2114 1979 2183
"664" 342 330 307 486 462 500 1450 1402 1678 1613 1381 1329
"665" 779 767 663 1550 2050 1786 5257 5005 7045 5386 4411 4932
"666" 38 75 31 191 165 113 402 379 489 318 550 418
"667" 7065 6385 8571 16729 14357 13229 54761 51685 56290 47991 57006 49212
"668" 3 7 6 4 11 9 15 27 35 30 26 31
"669" 113 111 75 371 413 234 803 970 690 601 974 841
"670" 523 601 549 1123 703 1224 3235 2716 3292 3983 3274 4101
"671" 7169 5674 6978 9512 14779 11791 33768 34410 40466 39902 33626 39093
"672" 26 42 42 103 125 89 199 193 224 251 234 158
"673" 8351 10019 7595 18584 14049 20787 42058 42706 39693 55402 49569 71655
"674" 547 568 446 1224 1411 1480 4579 3416 3778 5013 5571 4298
"675" 27 86 36 93 53 79 209 217 211 214 161 154
"676" 975 993 1046 1339 1709 1835 5642 4797 5550 5049 4603 5343
"677" 157 304 225 525 489 469 1756 1569 1743 1955 1940 1942
"678" 17 15 23 56 109 57 166 241 228 118 238 234
"679" 39 33 62 45 58 113 280 245 314 342 293 306
"680" 1212 1336 1449 2365 2684 2163 7539 5184 6238 5502 8035 6136
"681" 920 878 860 2257 2329 2257 6324 5187 6123 7177 6395 6489
"682" 37 71 34 147 222 240 513 410 472 395 580 597
"683" 9 1 3 11 5 3 33 32 51 54 41 31
"684" 22 17 46 92 45 63 219 219 279 203 313 203
"685" 57 51 52 63 59 55 169 205 173 175 162 163
"686" 182 110 229 442 304 312 1298 1323 1333 1662 1205 1337
"687" 1014 1541 1101 2561 2727 3208 8531 10873 9911 8125 6998 7531
"688" 3692 3869 4158 6203 8872 8229 21259 18642 19135 17014 20618 24713
"689" 2473 2085 1931 3420 3654 3962 12598 11651 12359 11774 11708 11591
"690" 37 25 25 51 23 34 126 211 151 271 159 122
"691" 503 495 518 1003 1447 839 2353 3399 3033 2767 2334 4255
"692" 217 181 241 461 519 655 1633 1649 1307 1394 1281 1486
"693" 2552 2910 3003 7118 6427 6284 21516 20935 21458 22669 22469 25757
"694" 2551 2355 2988 5747 5037 5770 17553 15770 16407 17743 16657 19180
"695" 0 0 0 5 1 0 27 18 2 28 13 6
"696" 895 810 875 1507 1937 1074 5258 4731 4217 5953 5565 4483
"697" 117 134 74 137 221 159 673 685 820 801 595 510
"698" 1105 1261 1138 3442 3193 3905 9549 9197 9902 9569 10838 10349
"699" 150 96 91 181 116 113 242 228 386 434 311 208
"700" 49 38 25 89 79 46 217 189 236 265 205 254
"701" 286 358 325 107 70 141 107 129 93 78 35 92
"702" 165 158 168 50 47 45 52 68 50 61 31 74
"703" 423 560 517 133 158 191 82 164 137 116 173 136
"704" 219 155 108 73 106 58 97 138 81 57 55 96
"705" 5 2 10 3 1 3 5 1 0 1 1 1
"706" 1462 1553 1634 718 479 619 598 507 598 615 441 621
"707" 102 100 83 18 17 45 18 9 23 40 39 22
"708" 210 192 154 59 53 58 32 53 73 26 78 33
"709" 102 96 102 10 40 14 71 26 42 34 49 27
"710" 266 266 374 123 114 87 99 107 61 87 108 95
"711" 124 163 175 41 59 45 63 122 49 63 43 39
"712" 611 523 538 238 223 189 160 180 128 166 233 223
"713" 9 21 23 8 11 6 1 5 2 4 10 5
"714" 797 685 814 193 245 241 221 244 254 394 171 301
"715" 46 19 48 13 6 14 11 5 16 18 10 7
"716" 127 103 72 54 25 15 23 48 20 14 37 86
"717" 375 519 495 117 159 209 206 181 211 85 139 142
"718" 564 539 469 158 225 159 172 209 181 266 136 192
"719" 29 41 25 15 14 9 5 19 18 15 16 12
"720" 2 0 0 0 0 0 0 0 0 0 0 0
"721" 29 23 34 17 21 14 11 19 6 14 19 10
"722" 27 22 17 9 3 14 11 17 15 5 6 16
"723" 1666 1641 1711 571 453 654 483 618 441 625 545 730
"724" 8541 9360 9615 2625 2980 2626 2682 3387 3420 3277 2563 2991
"725" 113 165 148 42 43 54 58 49 37 86 28 79
"726" 106 122 115 64 49 67 39 43 46 61 33 23
"727" 78 126 77 15 30 15 15 49 30 18 22 26
"728" 1 2 1 0 0 0 0 0 0 0 0 0
"729" 42 110 66 8 14 15 51 56 24 25 13 59
"730" 242 338 282 83 68 75 131 55 106 134 51 54
"731" 75 46 82 19 10 25 39 14 22 16 23 36
"732" 537 380 430 128 134 197 138 151 111 143 127 104
"733" 235 430 334 79 71 201 93 94 69 125 143 98
"734" 977 2055 1873 423 590 608 551 533 582 551 567 626
"735" 1142 888 741 275 211 366 331 238 357 313 290 295
"736" 988 900 1106 478 428 478 480 319 608 498 359 572
"737" 7 13 6 4 4 2 0 2 2 2 4 5
"738" 47 34 66 7 14 43 29 26 9 13 19 3
"739" 66 78 116 21 31 21 25 37 11 59 33 25
"740" 2 2 2 0 0 0 0 0 2 1 0 0
"741" 363 423 318 113 137 167 102 155 126 98 71 102
"742" 386 350 366 126 122 173 130 180 126 162 105 77
"743" 69 41 44 17 19 10 22 13 25 22 15 22
"744" 9 23 19 5 10 11 6 3 7 11 2 5
"745" 333 363 386 105 86 169 80 135 105 137 169 94
"746" 12 11 25 8 9 22 2 1 2 2 4 10
"747" 274 351 306 75 98 115 129 109 88 94 115 126
"748" 111 142 142 51 46 49 50 51 45 29 41 32
"749" 22 17 78 11 14 11 26 3 7 5 3 7
"750" 200 212 104 19 68 41 68 54 82 79 58 68
"751" 271 232 343 101 144 84 31 21 36 33 21 35
"752" 504 521 561 378 310 406 155 135 125 139 121 137
"753" 1689 1627 1483 531 546 612 154 133 181 231 173 262
"754" 773 682 761 311 371 394 55 118 125 123 106 128
"755" 6 1 7 1 1 0 0 0 0 2 1 1
"756" 956 1063 823 339 345 298 78 86 143 102 104 113
"757" 2314 2271 1993 927 1074 1109 310 342 455 371 289 419
"758" 321 344 284 299 352 291 136 73 67 76 99 83
"759" 5 2 1 0 0 0 0 0 0 0 0 0
"760" 305 252 259 191 209 123 68 86 58 63 35 46
"761" 933 1118 1373 1111 822 1082 201 217 266 213 251 229
"762" 1690 2334 2073 1058 1086 1134 375 349 385 302 413 356
"763" 286 281 257 195 134 137 70 62 56 30 49 78
"764" 460 393 323 178 108 222 29 38 50 65 49 47
"765" 57 54 82 33 35 41 11 13 13 9 9 10
"766" 951 1093 1250 593 531 266 182 186 153 141 174 160
"767" 14 18 13 0 0 3 0 0 1 1 2 0
"768" 929 1002 817 536 601 563 185 206 174 266 125 169
"769" 114 124 163 69 57 74 13 15 23 34 29 12
"770" 567 530 503 229 245 291 47 107 135 62 78 65
"771" 65 63 80 40 29 42 9 22 9 9 5 10
"772" 3958 2896 4590 1662 1246 1420 473 372 663 754 485 385
"773" 786 714 596 107 278 287 80 126 81 122 44 62
"774" 67 115 115 51 32 39 34 11 10 10 41 18
"775" 1169 1661 1340 746 747 751 276 362 310 134 200 214
"776" 2398 2355 2710 1445 1471 1273 505 474 310 583 415 442
"777" 38 23 20 24 16 13 5 13 3 5 5 15
"778" 455 486 495 166 238 270 89 73 36 69 61 85
"779" 1 1 6 3 4 5 2 0 1 1 5 1
"780" 0 0 0 9 9 5 0 2 2 2 7 0
"781" 122 82 51 149 106 95 51 22 43 23 33 51
"782" 165 138 194 66 64 70 11 28 13 14 21 21
"783" 103 122 118 19 69 31 7 29 7 12 11 10
"784" 1806 2187 1755 902 932 1181 231 310 315 244 269 260
"785" 431 534 483 139 257 153 67 76 61 82 78 73
"786" 320 302 262 202 149 86 39 47 51 40 30 36
"787" 15 3 8 45 26 23 13 12 6 4 33 5
"788" 1340 1270 1301 583 639 614 185 183 274 125 219 224
"789" 40 27 23 19 28 16 9 5 10 1 7 23
"790" 400 411 450 267 257 296 88 67 118 145 70 127
"791" 1809 2634 2041 981 935 750 423 342 249 443 335 405
"792" 446 648 362 138 147 140 22 23 81 56 30 85
"793" 62 57 58 14 13 30 5 3 5 8 8 5
"794" 7142 9568 8559 3781 5122 3891 1716 1371 1292 1119 1289 1538
"795" 599 563 625 262 218 295 97 64 123 82 52 127
"796" 547 415 739 289 272 423 117 86 70 111 77 110
"797" 84 65 73 28 19 13 15 12 9 17 13 9
"798" 183 131 241 113 47 45 35 30 25 24 56 24
"799" 275 262 187 130 101 144 45 31 29 54 15 29
"800" 1714 1855 1959 1092 1029 1062 221 257 280 206 224 291
"801" 90 52 61 1722 1798 1510 1667 1627 1652 1753 1446 1568
"802" 14 18 24 122 196 180 151 235 265 389 167 230
"803" 70 63 86 772 931 982 955 963 873 934 878 664
"804" 318 494 398 2659 3227 2741 3300 2970 3055 2706 2532 2495
"805" 6 21 15 395 365 277 346 129 159 330 357 346
"806" 2692 2747 2230 14899 17313 19554 14980 16018 19794 19125 20593 16024
"807" 1342 1166 1617 6540 9206 7585 8145 7261 5499 9107 5783 7094
"808" 311 258 429 2178 2068 2046 1856 2211 1861 2086 2085 1815
"809" 97 69 65 282 175 172 182 199 157 180 229 142
"810" 1326 1523 1609 12991 9895 11878 11081 11165 11584 9837 11114 11445
"811" 285 370 262 1098 1409 885 1374 1041 1041 810 1020 1186
"812" 41 37 53 273 360 417 419 342 329 293 541 493
"813" 23 40 25 283 161 102 243 242 395 124 148 189
"814" 10 16 11 56 19 61 75 50 72 43 31 75
"815" 0 0 0 12 19 25 18 31 18 8 18 6
"816" 621 313 269 1573 1683 1235 1786 1545 1682 2016 1683 1953
"817" 0 0 0 3 5 2 14 2 14 3 4 9
"818" 487 535 624 2030 2687 2958 3630 2603 2330 4292 3711 3300
"819" 40 55 49 378 339 446 378 381 329 302 322 344
"820" 240 239 295 1641 1191 1210 1725 1731 1200 1661 1049 1741
"821" 342 189 290 1584 1421 1253 1319 1285 1119 1351 1163 1171
"822" 785 717 560 4202 3457 3638 3866 4189 3788 3523 5031 3140
"823" 1462 1431 1459 8002 6592 8655 7781 8178 8198 7966 7261 8126
"824" 702 820 697 4858 4391 4678 4479 3725 4973 4343 3857 5457
"825" 13 9 13 174 86 172 75 98 85 118 130 168
"826" 351 303 455 2631 3312 3436 2705 3410 1901 3525 2484 3853
"827" 111 123 104 865 811 959 847 813 837 861 937 985
"828" 3939 4279 3681 17353 16940 16245 19878 21879 18014 18487 18786 18296
"829" 43 44 34 514 360 347 382 466 277 461 314 357
"830" 285 238 212 967 1057 812 919 867 942 1161 886 900
"831" 3562 4561 3697 24966 21765 18709 24029 23266 15663 16853 25734 21918
"832" 731 919 696 5014 5534 4913 4181 5498 3953 4890 5038 4594
"833" 79 130 154 658 602 475 574 647 595 726 593 454
"834" 4854 4769 4926 36365 39978 45306 43271 44327 36694 41791 43100 36053
"835" 263 267 416 2944 3003 2358 2537 2414 2912 2488 2481 2766
"836" 2266 1891 1949 16255 16447 15385 12858 15943 19471 13953 12196 14529
"837" 58 43 66 987 1127 1187 1060 1249 971 1052 948 1169
"838" 51 107 94 1146 1337 1067 1493 1313 1330 1265 1334 1467
"839" 347 409 363 1835 2449 2404 2231 1818 2540 2149 2353 1939
"840" 94 110 113 1021 759 811 838 888 893 914 909 1206
"841" 0 0 0 46 37 55 25 49 54 45 19 43
"842" 750 1066 671 5556 3903 4152 4470 5308 3635 4751 4721 5086
"843" 2969 3385 4089 12310 9999 9589 10526 11074 13483 12001 9710 10685
"844" 46 119 75 545 689 638 436 367 554 550 589 487
"845" 393 320 350 1887 1679 2022 2354 1816 1705 1355 1725 2047
"846" 796 696 639 5957 5933 5539 5462 6083 6670 6548 6134 6916
"847" 615 707 941 2641 2981 2405 3192 3135 3347 2630 2523 3254
"848" 1473 1609 1429 8869 10350 9120 7082 8843 8255 8482 9560 7023
"849" 534 705 946 6229 4929 6203 4953 6541 5470 4414 5534 4676
"850" 674 441 455 3130 2522 3653 3077 2806 3335 2847 3215 3976
"851" 216 347 346 62 97 63 55 66 65 126 99 91
"852" 1878 2107 2037 194 267 290 271 183 219 253 197 273
