"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"454" 124 129 99 13 15 9 11 32 12 26 31 15
"455" 6 1 0 1 2 1 3 8 1 10 18 9
"456" 617 503 591 108 122 135 188 228 188 1022 1140 1051
"457" 228 320 342 35 23 23 94 79 89 272 310 277
"458" 664 822 783 72 101 101 175 181 96 359 628 511
"459" 230 464 317 54 49 43 64 134 67 295 285 303
"460" 595 528 418 143 173 185 294 312 215 1746 1280 1482
"461" 29 32 43 4 9 4 15 15 35 49 50 53
"462" 108 125 250 41 43 37 96 39 70 368 317 244
"463" 246 431 299 61 48 40 119 85 76 180 217 203
"464" 488 360 374 67 80 81 108 136 123 359 285 203
"465" 251 233 229 64 13 33 65 72 61 134 177 98
"466" 5 6 2 1 0 3 2 1 1 3 3 2
"467" 0 0 0 1 0 0 0 0 0 1 1 2
"468" 0 0 0 0 0 0 0 2 0 1 2 1
"469" 180 168 192 71 45 60 62 54 58 204 222 209
"470" 1829 2068 2029 299 475 447 808 900 813 3593 2978 2220
"471" 19 12 13 1 1 5 2 8 4 7 25 22
"472" 16 30 41 3 2 7 10 9 20 13 6 29
"473" 169 225 178 29 34 26 89 62 52 227 272 253
"474" 17 38 40 9 13 12 10 11 20 41 45 27
"475" 2 3 2 2 3 1 5 3 1 6 30 11
"476" 0 0 0 0 0 0 1 0 1 1 1 0
"477" 5 5 6 4 1 3 9 4 12 37 35 33
"478" 496 367 571 63 61 51 118 129 135 264 519 411
"479" 349 124 264 47 46 46 77 125 79 324 436 397
"480" 1358 1130 1401 199 174 158 331 236 323 1348 1444 1299
"481" 1 2 3 0 0 1 0 1 0 0 1 0
"482" 53 62 43 27 15 15 31 32 33 65 89 97
"483" 15 13 7 5 3 2 8 7 5 12 19 10
"484" 95 91 106 8 8 12 7 21 10 51 38 46
"485" 83 82 65 27 6 13 37 21 17 135 110 99
"486" 32 61 66 3 9 3 9 17 6 41 49 32
"487" 198 269 218 30 25 17 21 48 58 78 167 93
"488" 15 17 33 5 1 3 18 11 12 20 15 15
"489" 451 362 302 85 56 67 99 89 77 486 347 228
"490" 197 120 152 22 21 31 37 69 38 134 193 176
"491" 11 19 10 2 2 2 3 5 1 11 19 9
"492" 1239 989 1531 197 177 182 221 253 194 947 931 1138
"493" 471 607 441 52 48 88 69 79 101 246 348 354
"494" 35 33 27 8 3 5 6 6 8 28 25 38
"495" 239 121 192 17 14 7 28 27 25 54 48 53
"496" 30 25 24 7 9 3 4 14 5 32 41 46
"497" 471 373 471 117 62 94 133 125 115 334 326 399
"498" 1 9 8 1 1 6 1 6 2 38 14 8
"499" 188 175 140 58 37 28 56 53 71 141 181 163
"500" 1 0 0 2 0 1 2 1 0 0 0 0
"501" 672 589 588 517 509 383 297 404 368 586 605 657
"502" 156 161 217 111 110 112 67 102 75 117 87 171
"503" 1071 1374 1251 1285 1290 1240 440 546 823 946 727 1188
"504" 37 24 29 21 26 29 15 17 8 30 38 23
"505" 2109 2562 2202 2699 2320 1884 1031 1010 1123 1830 1610 1158
"506" 1 1 4 0 0 0 1 1 0 1 1 0
"507" 237 220 181 345 274 257 94 132 90 157 247 256
"508" 1 2 1 2 2 1 0 0 0 1 2 1
"509" 1105 995 1109 1299 1580 1273 828 744 979 1487 1200 1152
"510" 2010 2457 1563 1378 1444 1228 893 711 1035 1362 1439 1291
"511" 74 87 89 126 160 98 30 49 30 68 59 63
"512" 0 3 2 1 8 4 1 1 5 3 11 1
"513" 1 2 2 2 4 8 1 2 1 7 3 4
"514" 302 318 219 337 242 245 131 126 119 203 192 251
"515" 1183 1035 1563 1236 1559 1401 503 511 527 1185 1095 982
"516" 199 353 211 254 188 305 144 145 81 132 157 164
"517" 14 15 19 26 7 8 2 4 4 8 8 11
"518" 1980 1894 1922 1652 1835 2014 1050 967 1308 1696 1651 1414
"519" 307 273 338 463 219 443 164 201 189 370 309 295
"520" 1 1 5 0 0 0 0 0 5 5 7 4
"521" 2765 2241 1714 1501 1417 1453 929 960 722 1283 1349 1182
"522" 3 6 2 1 0 3 1 3 1 3 4 2
"523" 0 0 0 0 3 2 0 0 0 0 0 0
"524" 36 53 42 9 5 20 30 23 16 28 23 18
"525" 6550 4901 6991 7118 9435 4829 3013 2743 4034 5161 6078 5635
"526" 652 631 618 255 176 192 197 140 159 291 338 250
"527" 4 6 6 0 1 0 1 0 2 3 3 4
"528" 11 11 13 0 4 1 2 6 2 5 7 1
"529" 1 0 0 0 0 0 0 1 2 1 1 3
"530" 23 31 14 23 31 37 16 12 13 17 22 38
"531" 37 19 31 3 0 3 9 4 6 13 8 26
"532" 247 217 200 216 229 373 122 145 150 242 191 195
"533" 316 265 294 296 608 525 165 215 144 270 305 386
"534" 17 20 12 26 48 31 25 28 16 39 41 25
"535" 6 8 3 5 3 8 1 1 3 7 5 9
"536" 101 73 88 72 71 62 27 20 52 70 61 63
"537" 1 3 2 0 0 0 2 0 1 3 1 2
"538" 129 175 172 213 181 123 86 79 87 141 155 118
"539" 60 70 58 173 124 153 75 77 61 89 128 147
"540" 118 106 138 58 44 39 65 36 55 75 76 103
"541" 1067 1098 1359 1240 1191 1057 644 625 453 939 924 1038
"542" 30 23 39 3 3 1 12 9 8 15 21 12
"543" 13 7 5 9 9 9 1 7 2 9 5 5
"544" 623 677 533 475 447 514 448 379 288 542 551 616
"545" 170 127 158 83 96 97 45 60 94 91 164 175
"546" 199 340 286 226 318 239 86 111 242 264 218 304
"547" 43 47 38 20 24 17 22 19 9 23 38 20
"548" 319 345 240 201 271 210 145 144 162 170 338 254
"549" 102 55 79 161 87 127 49 56 43 132 99 64
"550" 6 3 3 7 6 7 7 9 4 9 5 13
"551" 647 800 607 943 606 588 112 103 111 165 142 163
"552" 31 48 44 19 23 23 2 5 7 8 7 11
"553" 63 87 76 25 25 22 16 11 5 15 17 10
"554" 961 1187 923 1100 1060 932 111 146 141 285 264 266
"555" 435 267 424 511 386 559 89 83 85 131 166 215
"556" 486 411 363 405 435 357 40 58 42 159 103 116
"557" 452 584 561 458 278 419 39 110 58 111 108 135
"558" 51 55 51 103 29 79 7 7 13 28 26 21
"559" 13 7 6 2 5 3 1 2 1 3 1 1
"560" 44 49 42 40 67 57 5 1 6 15 15 17
"561" 255 187 159 169 229 295 55 56 28 77 64 58
"562" 63 67 67 14 8 12 0 5 3 4 13 13
"563" 1013 851 979 865 703 807 141 137 149 301 263 195
"564" 518 427 508 511 454 566 85 101 140 132 191 164
"565" 771 724 789 458 373 487 88 92 88 137 121 202
"566" 621 537 577 392 518 337 61 67 75 134 139 104
"567" 3110 2471 2935 3083 3119 4251 596 461 572 979 966 875
"568" 143 129 163 206 237 206 36 25 27 49 57 61
"569" 26 39 26 25 33 34 3 2 3 7 3 6
"570" 144 209 167 369 291 332 51 41 28 65 76 81
"571" 1 1 6 1 1 5 0 0 0 0 1 2
"572" 905 1082 991 695 969 815 139 216 138 270 261 297
"573" 467 482 373 463 455 387 91 72 91 132 130 114
"574" 30 59 38 1 6 3 0 0 0 4 3 1
"575" 83 111 119 101 96 47 37 19 31 40 32 59
"576" 4 3 1 1 1 4 0 0 1 1 0 1
"577" 316 473 455 483 282 340 46 91 98 103 109 127
"578" 1292 1487 1450 1979 1541 2008 291 263 249 399 660 663
"579" 126 133 106 64 48 76 12 15 27 21 29 31
"580" 11 14 15 6 3 7 4 4 0 2 6 1
"581" 687 620 518 487 387 363 70 63 93 126 99 105
"582" 525 486 549 415 405 383 73 81 78 92 183 127
"583" 553 244 547 284 270 294 66 65 41 130 66 98
"584" 2298 2570 2630 1992 1853 1922 443 368 433 634 676 746
"585" 2214 2018 2195 2079 1898 1926 369 347 324 670 756 670
"586" 748 879 929 1331 1071 1243 152 205 228 373 207 405
"587" 176 187 223 193 205 267 62 43 49 96 64 81
"588" 515 461 460 525 378 534 64 42 56 120 145 139
"589" 328 398 319 495 433 457 68 59 67 85 93 106
"590" 7 9 12 7 7 8 4 1 1 2 3 2
"591" 710 844 930 634 651 682 125 117 121 214 151 209
"592" 0 0 0 2 1 3 0 0 0 0 0 0
"593" 438 516 375 444 502 438 79 100 89 163 108 124
"594" 43 79 63 60 56 74 6 10 9 13 21 12
"595" 1647 2187 2255 2585 3261 3293 415 413 412 612 811 565
"596" 95 189 109 70 102 114 31 27 18 38 24 46
"597" 305 234 277 292 249 306 73 61 54 123 129 115
"598" 1181 1335 1119 1019 1185 972 133 160 186 272 179 283
"599" 4 2 2 2 1 0 0 0 1 0 2 0
"600" 1982 2348 2271 1474 2513 1869 347 371 308 706 625 731
"601" 134 128 192 411 402 325 509 395 422 417 329 361
"602" 32 26 31 65 99 73 68 91 49 143 111 117
"603" 123 168 171 365 430 485 383 416 339 293 401 420
"604" 1506 1234 1075 3749 4087 3890 4281 3379 3769 4387 3912 3741
"605" 627 566 482 2032 1766 1421 1622 1560 1527 1598 1876 1719
"606" 4432 5083 4648 13673 15923 13605 16226 17447 17769 18922 17788 15453
"607" 1239 1431 1687 4834 4372 2566 3857 3925 4594 4170 4698 3337
"608" 131 117 261 485 463 710 564 567 493 631 551 585
"609" 1410 1267 1576 3179 4945 4354 4899 3695 4604 2774 4505 3021
"610" 452 536 439 1407 1327 1315 1202 1319 1106 1626 1362 1831
"611" 1374 1205 1109 4937 4615 4698 3738 5219 3994 4533 4085 4588
"612" 16 20 21 44 63 50 71 32 63 68 47 62
"613" 5 10 11 32 26 19 23 25 61 33 27 38
"614" 223 223 260 745 764 785 778 938 801 882 781 823
"615" 212 177 171 462 597 531 609 482 504 545 565 610
"616" 149 190 160 531 537 466 457 583 614 577 482 468
"617" 662 733 685 2078 2599 1793 2215 2654 1753 2164 2761 2136
"618" 137 118 90 353 331 257 302 263 258 283 458 270
"619" 8 5 3 14 4 6 3 4 8 7 9 9
"620" 18 16 7 36 41 38 38 36 29 37 27 36
"621" 3 4 1 2 3 6 5 10 3 7 6 7
"622" 405 319 353 1069 1052 1137 1754 1297 1070 1510 1170 1164
"623" 2277 2512 2360 5572 5772 6470 6275 7108 8799 6811 5825 7189
"624" 801 764 689 2294 1899 2045 2135 2352 2807 2569 1865 2145
"625" 285 333 439 939 817 893 842 882 660 646 915 715
"626" 11 4 2 7 7 11 17 7 11 4 22 7
"627" 292 349 421 1003 862 1095 1227 883 867 1105 930 924
"628" 75 84 60 219 233 207 163 221 187 203 249 215
"629" 1483 1307 1136 3926 4380 4079 4585 4047 4168 3203 4905 4762
"630" 18 27 34 50 48 29 66 44 44 73 63 58
"631" 3 1 1 2 3 4 7 3 6 2 7 2
"632" 459 415 380 1290 1190 1257 1248 1195 1418 1195 1312 1040
"633" 2573 2085 1945 7095 7873 6433 7307 7531 7632 5669 9763 8607
"634" 46 31 22 83 109 143 87 135 103 93 81 89
"635" 5 5 1 33 9 8 13 9 19 13 8 11
"636" 109 129 132 386 369 418 380 458 427 354 426 461
"637" 174 138 168 463 537 518 477 430 490 492 452 432
"638" 9826 13453 10628 20276 18034 20298 26421 28564 29804 30013 29191 26736
"639" 0 5 1 7 3 11 18 4 3 2 4 6
"640" 872 853 709 2013 2161 2158 2268 2479 2466 2258 1791 1656
"641" 114 149 116 532 369 321 377 394 295 335 453 509
"642" 158 118 97 350 274 294 273 297 348 287 297 326
"643" 361 346 372 1390 1146 1063 1341 1283 1025 1110 1204 1354
"644" 1082 527 699 1951 2021 1614 1997 1849 1739 1756 1862 2019
"645" 615 501 455 1805 1503 1310 1553 1688 1704 1640 1450 1841
"646" 686 917 917 2508 2540 2443 2574 2563 2180 2872 2527 2481
"647" 3772 3628 3207 6412 7372 15066 7619 10145 9519 7927 11237 8019
"648" 23 18 23 90 52 56 66 42 80 36 120 102
"649" 313 281 283 870 1027 829 868 1116 960 911 715 1072
"650" 44 44 45 113 187 151 191 176 163 118 155 151
"651" 43 55 48 109 82 132 452 471 265 399 341 301
"652" 9 7 6 5 10 19 50 42 47 45 41 56
"653" 1 2 4 17 13 14 43 27 25 19 13 33
"654" 570 559 561 987 884 988 2373 2617 3282 2976 2751 2747
"655" 526 844 745 1615 1547 1282 4006 4197 3419 4143 3869 4788
"656" 45 27 41 45 35 60 205 125 99 74 129 139
"657" 461 577 401 1187 1146 1180 3881 3917 3955 3913 2435 3116
"658" 125 94 182 425 368 326 1097 1005 978 1062 1179 1127
"659" 0 1 3 3 2 7 13 11 8 16 20 13
"660" 184 184 163 384 333 406 1100 1267 1272 1202 1352 1212
"661" 744 1339 759 1831 1843 2368 5855 5200 5923 6817 6049 7082
"662" 206 235 228 731 750 691 1490 1731 1560 1730 1774 1914
"663" 133 133 163 253 277 349 1039 1039 879 1057 990 1091
"664" 171 165 154 243 231 250 725 701 839 807 690 665
"665" 389 384 331 775 1025 893 2628 2502 3523 2693 2206 2466
"666" 19 38 16 96 83 56 201 190 245 159 275 209
"667" 3533 3193 4285 8365 7179 6615 27381 25843 28145 23996 28503 24606
"668" 1 3 3 2 6 4 7 14 18 15 13 15
"669" 57 55 37 185 207 117 402 485 345 300 487 420
"670" 261 300 275 561 351 612 1617 1358 1646 1991 1637 2051
"671" 3585 2837 3489 4756 7389 5896 16884 17205 20233 19951 16813 19546
"672" 13 21 21 51 62 45 99 96 112 125 117 79
"673" 4175 5010 3797 9292 7025 10393 21029 21353 19847 27701 24785 35827
"674" 274 284 223 612 705 740 2289 1708 1889 2506 2786 2149
"675" 13 43 18 47 27 40 104 108 106 107 81 77
"676" 487 497 523 669 854 918 2821 2398 2775 2524 2302 2671
"677" 78 152 113 263 245 234 878 784 871 978 970 971
"678" 9 8 12 28 55 28 83 120 114 59 119 117
"679" 20 16 31 22 29 57 140 122 157 171 147 153
"680" 606 668 725 1182 1342 1082 3769 2592 3119 2751 4017 3068
"681" 460 439 430 1129 1164 1128 3162 2593 3062 3588 3197 3245
"682" 18 36 17 73 111 120 256 205 236 197 290 298
"683" 4 0 2 5 3 1 17 16 25 27 21 16
"684" 11 8 23 46 23 31 110 110 139 101 156 102
"685" 29 25 26 31 30 27 84 103 86 87 81 81
"686" 91 55 115 221 152 156 649 661 666 831 602 668
"687" 507 771 551 1281 1363 1604 4266 5437 4955 4063 3499 3766
"688" 1846 1934 2079 3102 4436 4115 10629 9321 9568 8507 10309 12356
"689" 1236 1043 965 1710 1827 1981 6299 5826 6179 5887 5854 5796
"690" 18 12 12 25 12 17 63 105 75 135 79 61
"691" 252 248 259 501 723 420 1177 1700 1516 1384 1167 2127
"692" 109 91 120 231 260 328 816 825 654 697 640 743
"693" 1276 1455 1502 3559 3213 3142 10758 10467 10729 11334 11235 12879
"694" 1276 1177 1494 2874 2518 2885 8776 7885 8203 8871 8328 9590
"695" 0 0 0 3 1 0 14 9 1 14 6 3
"696" 447 405 438 753 969 537 2629 2365 2109 2977 2782 2241
"697" 59 67 37 68 110 80 336 342 410 401 297 255
"698" 552 631 569 1721 1596 1952 4775 4598 4951 4785 5419 5174
"699" 75 48 45 91 58 57 121 114 193 217 155 104
"700" 25 19 13 44 40 23 108 95 118 132 102 127
"701" 143 179 162 53 35 71 53 65 46 39 17 46
"702" 83 79 84 25 23 22 26 34 25 31 16 37
"703" 212 280 258 67 79 96 41 82 68 58 87 68
"704" 110 78 54 36 53 29 48 69 40 28 27 48
"705" 3 1 5 1 0 2 2 0 0 1 1 1
"706" 731 776 817 359 239 309 299 253 299 308 220 311
"707" 51 50 41 9 8 22 9 5 11 20 19 11
"708" 105 96 77 29 27 29 16 26 36 13 39 16
"709" 51 48 51 5 20 7 36 13 21 17 25 13
"710" 133 133 187 62 57 44 49 54 30 44 54 47
"711" 62 82 87 20 29 23 32 61 25 32 22 20
"712" 306 261 269 119 111 94 80 90 64 83 116 111
"713" 5 11 12 4 5 3 0 2 1 2 5 3
"714" 398 342 407 97 123 120 111 122 127 197 86 150
"715" 23 9 24 6 3 7 6 2 8 9 5 3
"716" 63 51 36 27 12 7 11 24 10 7 18 43
"717" 188 259 248 58 80 105 103 90 105 43 69 71
"718" 282 269 235 79 112 79 86 105 91 133 68 96
"719" 14 21 13 7 7 5 3 10 9 8 8 6
"720" 1 0 0 0 0 0 0 0 0 0 0 0
"721" 14 11 17 8 10 7 6 9 3 7 9 5
"722" 13 11 8 5 2 7 5 8 7 2 3 8
"723" 833 820 856 286 227 327 242 309 220 313 273 365
"724" 4271 4680 4807 1312 1490 1313 1341 1694 1710 1639 1281 1496
"725" 56 82 74 21 22 27 29 25 19 43 14 39
"726" 53 61 57 32 25 34 19 22 23 31 16 12
"727" 39 63 38 7 15 8 8 24 15 9 11 13
"728" 1 1 0 0 0 0 0 0 0 0 0 0
"729" 21 55 33 4 7 8 25 28 12 13 7 30
"730" 121 169 141 42 34 38 66 28 53 67 25 27
"731" 38 23 41 9 5 12 19 7 11 8 11 18
"732" 268 190 215 64 67 99 69 76 56 71 63 52
"733" 118 215 167 40 36 100 46 47 34 63 72 49
"734" 489 1027 936 212 295 304 276 267 291 276 283 313
"735" 571 444 370 138 106 183 166 119 178 156 145 147
"736" 494 450 553 239 214 239 240 159 304 249 180 286
"737" 4 6 3 2 2 1 0 1 1 1 2 2
"738" 24 17 33 3 7 21 14 13 4 7 9 1
"739" 33 39 58 11 15 11 13 18 6 29 16 12
"740" 1 1 1 0 0 0 0 0 1 1 0 0
"741" 182 211 159 56 69 83 51 77 63 49 36 51
"742" 193 175 183 63 61 87 65 90 63 81 53 39
"743" 34 21 22 9 10 5 11 7 13 11 7 11
"744" 5 11 10 2 5 6 3 2 4 6 1 3
"745" 167 181 193 52 43 84 40 68 53 69 85 47
"746" 6 6 13 4 5 11 1 0 1 1 2 5
"747" 137 175 153 37 49 58 64 55 44 47 57 63
"748" 55 71 71 25 23 25 25 25 23 14 20 16
"749" 11 9 39 6 7 5 13 2 4 2 2 4
"750" 100 106 52 10 34 20 34 27 41 39 29 34
"751" 135 116 171 51 72 42 15 11 18 16 10 18
"752" 252 260 280 189 155 203 77 67 62 69 60 68
"753" 844 813 741 265 273 306 77 67 91 115 87 131
"754" 386 341 380 155 185 197 27 59 63 62 53 64
"755" 3 0 3 1 0 0 0 0 0 1 0 0
"756" 478 531 411 169 172 149 39 43 72 51 52 56
"757" 1157 1136 997 464 537 555 155 171 227 185 144 209
"758" 161 172 142 149 176 146 68 37 33 38 49 41
"759" 3 1 1 0 0 0 0 0 0 0 0 0
"760" 153 126 130 96 104 61 34 43 29 31 17 23
"761" 466 559 687 555 411 541 100 109 133 107 126 115
"762" 845 1167 1036 529 543 567 188 175 192 151 207 178
"763" 143 141 129 98 67 69 35 31 28 15 24 39
"764" 230 197 161 89 54 111 15 19 25 33 25 24
"765" 29 27 41 16 17 20 6 7 6 4 4 5
"766" 475 546 625 296 266 133 91 93 77 70 87 80
"767" 7 9 6 0 0 2 0 0 1 1 1 0
"768" 465 501 408 268 300 281 93 103 87 133 62 85
"769" 57 62 81 34 28 37 6 7 11 17 15 6
"770" 284 265 251 114 123 145 23 54 67 31 39 33
"771" 32 31 40 20 14 21 5 11 5 5 3 5
"772" 1979 1448 2295 831 623 710 237 186 332 377 242 193
"773" 393 357 298 54 139 143 40 63 41 61 22 31
"774" 34 58 57 25 16 19 17 6 5 5 21 9
"775" 585 830 670 373 373 376 138 181 155 67 100 107
"776" 1199 1178 1355 723 736 636 253 237 155 292 208 221
"777" 19 12 10 12 8 7 2 7 1 3 3 7
"778" 227 243 247 83 119 135 45 36 18 34 31 42
"779" 0 0 3 2 2 2 1 0 0 0 3 0
"780" 0 0 0 4 5 3 0 1 1 1 3 0
"781" 61 41 25 74 53 48 25 11 21 11 16 26
"782" 82 69 97 33 32 35 6 14 6 7 10 11
"783" 51 61 59 9 34 16 3 15 3 6 6 5
"784" 903 1093 877 451 466 591 115 155 157 122 135 130
"785" 216 267 242 69 129 77 34 38 31 41 39 37
"786" 160 151 131 101 75 43 20 24 26 20 15 18
"787" 7 1 4 22 13 11 6 6 3 2 17 3
"788" 670 635 651 292 320 307 93 91 137 63 110 112
"789" 20 13 12 10 14 8 5 2 5 1 3 12
"790" 200 206 225 133 129 148 44 34 59 72 35 63
"791" 905 1317 1020 491 467 375 212 171 124 221 168 203
"792" 223 324 181 69 74 70 11 12 40 28 15 42
"793" 31 28 29 7 7 15 2 2 3 4 4 2
"794" 3571 4784 4280 1890 2561 1946 858 685 646 560 645 769
"795" 299 282 312 131 109 148 49 32 62 41 26 63
"796" 274 208 369 144 136 212 59 43 35 56 38 55
"797" 42 33 37 14 10 6 7 6 5 9 6 4
"798" 92 66 121 57 23 23 17 15 12 12 28 12
"799" 137 131 93 65 51 72 23 15 14 27 8 14
"800" 857 928 980 546 515 531 110 128 140 103 112 146
"801" 45 26 30 861 899 755 834 813 826 876 723 784
"802" 7 9 12 61 98 90 76 117 133 195 83 115
"803" 35 32 43 386 466 491 478 481 437 467 439 332
"804" 159 247 199 1329 1614 1370 1650 1485 1527 1353 1266 1247
"805" 3 11 8 198 183 139 173 65 79 165 179 173
"806" 1346 1374 1115 7450 8657 9777 7490 8009 9897 9562 10296 8012
"807" 671 583 808 3270 4603 3793 4073 3631 2749 4553 2892 3547
"808" 156 129 214 1089 1034 1023 928 1106 930 1043 1042 907
"809" 48 35 33 141 88 86 91 100 78 90 115 71
"810" 663 761 804 6496 4947 5939 5540 5582 5792 4918 5557 5723
"811" 143 185 131 549 704 443 687 521 520 405 510 593
"812" 20 18 26 137 180 208 210 171 165 147 271 246
"813" 11 20 12 141 80 51 122 121 198 62 74 95
"814" 5 8 6 28 9 30 38 25 36 22 16 37
"815" 0 0 0 6 9 12 9 16 9 4 9 3
"816" 311 156 135 786 842 617 893 772 841 1008 841 976
"817" 0 0 0 2 2 1 7 1 7 1 2 4
"818" 244 268 312 1015 1343 1479 1815 1301 1165 2146 1855 1650
"819" 20 28 25 189 169 223 189 191 165 151 161 172
"820" 120 119 148 820 596 605 862 866 600 830 524 871
"821" 171 95 145 792 710 627 660 642 560 676 582 585
"822" 393 359 280 2101 1728 1819 1933 2095 1894 1761 2516 1570
"823" 731 716 730 4001 3296 4328 3891 4089 4099 3983 3630 4063
"824" 351 410 348 2429 2196 2339 2239 1862 2486 2172 1929 2729
"825" 6 5 7 87 43 86 37 49 42 59 65 84
"826" 176 152 227 1316 1656 1718 1352 1705 951 1763 1242 1927
"827" 55 62 52 432 405 480 424 407 418 430 469 493
"828" 1969 2140 1841 8676 8470 8123 9939 10940 9007 9243 9393 9148
"829" 21 22 17 257 180 173 191 233 139 230 157 178
"830" 142 119 106 484 529 406 459 434 471 581 443 450
"831" 1781 2280 1848 12483 10882 9355 12014 11633 7832 8426 12867 10959
"832" 365 459 348 2507 2767 2456 2091 2749 1976 2445 2519 2297
"833" 40 65 77 329 301 237 287 324 297 363 297 227
"834" 2427 2384 2463 18183 19989 22653 21635 22163 18347 20895 21550 18027
"835" 132 134 208 1472 1501 1179 1268 1207 1456 1244 1240 1383
"836" 1133 946 974 8127 8223 7693 6429 7972 9736 6977 6098 7265
"837" 29 21 33 493 563 594 530 624 486 526 474 585
"838" 25 54 47 573 669 534 747 657 665 633 667 734
"839" 174 205 181 917 1225 1202 1115 909 1270 1074 1176 969
"840" 47 55 57 510 379 405 419 444 446 457 455 603
"841" 0 0 0 23 18 27 12 25 27 23 10 22
"842" 375 533 335 2778 1951 2076 2235 2654 1818 2375 2361 2543
"843" 1485 1693 2044 6155 4999 4795 5263 5537 6742 6001 4855 5342
"844" 23 60 37 272 344 319 218 183 277 275 294 243
"845" 197 160 175 944 840 1011 1177 908 853 677 862 1023
"846" 398 348 320 2979 2967 2769 2731 3041 3335 3274 3067 3458
"847" 308 354 471 1320 1490 1203 1596 1567 1673 1315 1262 1627
"848" 737 805 715 4434 5175 4560 3541 4421 4128 4241 4780 3511
"849" 267 352 473 3115 2464 3102 2476 3270 2735 2207 2767 2338
"850" 337 220 228 1565 1261 1826 1538 1403 1667 1423 1607 1988
"851" 108 173 173 31 48 31 28 33 32 63 50 46
"852" 939 1053 1019 97 133 145 135 92 110 127 99 136
"853" 41 24 33 15 4 7 7 5 4 11 5 3
"854" 1867 3099 2253 370 451 418 385 331 309 387 323 419
"855" 538 452 503 109 53 63 81 83 80 44 58 86
"856" 408 366 424 67 58 93 39 70 49 55 36 49
"857" 296 400 410 22 32 37 26 20 56 40 28 35
"858" 1 3 1 2 1 1 1 2 1 3 0 0
"859" 407 415 315 45 54 33 40 55 61 63 62 93
"860" 1302 1307 1316 82 205 142 141 135 151 125 147 235
"861" 28 23 19 1 1 3 7 1 1 1 1 1
"862" 124 78 130 28 77 19 19 47 16 42 18 7
"863" 54 69 76 6 16 6 7 12 9 9 15 9
"864" 47 69 31 2 5 6 7 7 6 7 14 3
"865" 195 301 270 29 40 57 27 40 14 23 46 13
"866" 30 57 65 22 15 14 11 7 14 7 17 21
"867" 1 4 3 0 1 2 4 1 1 7 4 2
"868" 11 11 7 1 1 2 0 1 1 0 2 1
"869" 1231 1021 1468 193 228 334 170 212 182 231 142 212
"870" 117 88 57 16 9 12 10 14 8 26 20 38
"871" 2210 1754 1545 305 267 280 525 317 325 299 278 311
"872" 1 1 5 0 1 1 0 0 0 1 1 1
"873" 4 3 2 0 5 1 1 3 2 0 1 7
"874" 891 1204 801 161 145 116 131 162 124 184 150 193
"875" 985 952 819 222 149 148 170 211 172 140 170 115
"876" 771 836 871 101 131 83 156 144 131 127 138 155
"877" 2413 3217 2048 388 342 354 424 306 379 359 297 363
"878" 240 235 200 39 60 49 27 69 21 48 65 45
"879" 841 769 725 135 109 95 150 118 118 104 109 123
"880" 239 232 270 28 43 37 24 36 26 25 30 28
"881" 886 874 1349 123 170 140 136 238 144 158 135 119
"882" 1439 1626 1293 288 192 142 270 294 184 184 315 275
"883" 18 23 17 7 1 7 3 3 6 1 3 3
"884" 377 377 435 55 81 101 89 51 93 77 71 84
"885" 82 68 39 11 23 7 8 17 15 16 5 12
"886" 59 113 120 18 13 7 10 10 25 8 5 12
"887" 50 63 84 12 18 9 8 13 7 12 11 12
"888" 487 569 434 65 74 62 92 48 70 54 58 58
"889" 37 25 22 17 6 5 13 16 9 6 13 11
"890" 195 166 115 10 20 15 16 8 37 15 24 7
"891" 354 370 357 73 54 44 47 39 54 67 34 54
"892" 2664 2782 2563 457 459 491 326 353 324 575 485 521
"893" 2031 1785 1443 351 382 377 359 370 266 387 344 283
"894" 101 54 115 55 27 17 25 23 24 21 33 21
"895" 0 0 0 1 0 1 1 0 0 1 0 0
"896" 95 113 90 10 15 15 29 17 15 13 5 20
"897" 3 21 15 2 5 9 8 3 0 3 4 8
"898" 254 195 223 61 103 50 77 53 101 33 28 69
"899" 58 53 35 8 3 7 9 7 3 6 6 3
"900" 1728 1947 1781 331 303 212 339 273 227 220 365 301
"901" 42 126 72 203 288 234 422 530 510 810 734 733
"902" 2231 1730 2079 4659 4910 3852 9050 10415 7585 14069 15197 17483
"903" 7 9 4 19 3 9 18 34 22 41 34 45
"904" 23 17 16 27 44 41 112 51 83 121 83 97
"905" 104 125 131 269 321 349 535 647 655 955 872 986
"906" 339 287 238 554 527 615 1496 1385 924 1438 1535 1648
"907" 1175 1121 1057 1951 1263 2399 3489 4114 4597 5935 6199 5584
"908" 237 275 236 642 628 707 1501 831 1135 1377 2355 1313
"909" 2146 1471 1943 3411 2193 3306 7819 6809 6916 9053 9399 8457
"910" 50 56 46 130 285 180 328 234 334 447 397 516
"911" 0 0 0 1 2 0 4 1 3 3 3 2
"912" 277 223 285 556 504 455 1005 743 861 1195 1186 1381
"913" 19 15 29 28 25 16 50 53 47 51 79 92
