"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_418" 184 279 214 347 332 292 552 378 417 395 321 252
"gene_419" 3 4 3 2 0 2 1 4 4 14 2 5
"gene_420" 159 78 145 90 63 44 35 53 60 31 24 32
"gene_421" 256 275 289 228 153 121 198 195 337 237 218 278
"gene_422" 12 23 13 3 1 3 8 12 11 2 3 5
"gene_423" 482 517 530 438 590 630 566 519 513 445 510 518
"gene_424" 44 18 38 25 24 35 34 57 15 28 60 32
"gene_425" 0 0 0 4 4 2 0 2 0 0 0 0
"gene_426" 138 140 166 121 195 118 199 180 178 167 132 106
"gene_427" 386 285 313 133 98 141 105 158 224 560 342 359
"gene_428" 96 125 159 95 91 66 95 75 75 168 157 129
"gene_429" 419 596 628 473 550 684 551 601 450 625 626 652
"gene_430" 622 764 592 445 456 467 610 630 573 562 598 540
"gene_431" 238 264 279 281 186 260 330 232 241 193 182 247
"gene_432" 518 720 624 302 413 538 759 842 1030 692 747 814
"gene_433" 467 616 565 295 323 366 627 508 609 616 485 635
"gene_434" 1345 1263 1134 1684 1242 1622 1013 1138 1157 1645 1484 1621
"gene_435" 313 336 463 723 663 738 300 326 279 529 556 532
"gene_436" 954 1036 1128 1681 1866 1157 1271 1572 1407 1567 994 993
"gene_437" 9 11 8 6 9 7 25 17 18 9 8 11
"gene_438" 761 671 602 583 620 530 506 328 439 480 619 454
"gene_439" 114 92 104 206 295 323 157 155 194 185 165 194
"gene_440" 823 789 759 835 756 865 449 525 645 905 984 784
"gene_441" 735 698 1002 539 478 430 558 724 754 914 940 749
"gene_442" 85 75 84 18 30 27 24 70 31 55 73 80
"gene_443" 685 706 788 638 532 546 504 468 567 554 782 605
"gene_444" 16 41 32 88 90 55 98 85 159 92 89 47
"gene_445" 1122 1233 1107 1999 2028 2081 2355 2129 2215 2633 3159 2107
"gene_446" 132 122 134 31 41 25 39 59 52 43 29 35
"gene_447" 2532 2102 2242 1945 1776 2056 1660 1574 1809 1549 1227 1280
"gene_448" 517 835 711 852 792 973 847 518 786 704 629 748
"gene_449" 468 444 521 275 155 168 308 329 358 421 499 523
"gene_450" 3 3 2 12 11 8 0 0 0 5 4 8
"gene_451" 755 888 640 742 602 554 972 623 821 712 649 659
"gene_452" 2 1 7 0 0 0 8 1 1 2 2 2
"gene_453" 88 70 133 90 104 111 133 144 83 98 111 116
"gene_454" 111 125 107 72 52 68 113 83 83 30 19 24
"gene_455" 5 2 1 9 50 15 7 8 9 21 13 17
"gene_456" 541 556 467 773 768 601 980 837 1010 1112 1307 862
"gene_457" 222 217 387 229 172 189 196 169 192 323 353 368
"gene_458" 752 622 866 636 533 613 362 332 367 629 439 465
"gene_459" 446 459 422 335 309 297 240 262 255 219 330 326
"gene_460" 658 499 614 848 791 934 1328 1288 1287 1270 1472 1231
"gene_461" 23 48 28 55 94 53 36 56 68 21 37 28
"gene_462" 169 244 203 160 115 186 105 133 99 282 275 368
"gene_463" 321 356 256 256 296 468 266 391 421 193 232 242
"gene_464" 476 433 542 340 385 258 667 599 622 225 241 228
"gene_465" 262 338 278 165 206 199 225 268 205 164 152 131
"gene_466" 3 6 2 5 5 7 27 28 18 4 5 2
"gene_467" 0 0 0 2 2 2 2 10 6 0 1 3
"gene_468" 0 0 0 5 5 7 3 2 5 0 1 0
"gene_469" 145 202 264 242 322 374 350 340 309 259 257 304
"gene_470" 2073 2198 2456 3645 2900 3725 2029 1994 2046 2593 4106 2880
"gene_471" 24 28 18 12 6 11 5 7 9 12 14 12
"gene_472" 26 13 26 40 21 15 27 36 40 19 5 18
"gene_473" 244 202 180 203 185 486 293 205 210 253 284 182
"gene_474" 18 28 79 63 72 76 108 84 126 46 48 46
"gene_475" 2 2 4 8 10 11 10 7 11 16 25 18
"gene_476" 0 0 0 2 1 2 1 2 2 0 1 2
"gene_477" 4 7 13 10 9 15 28 28 24 46 46 24
"gene_478" 616 375 635 268 326 332 367 391 351 279 438 281
"gene_479" 173 302 180 475 540 558 259 254 279 437 311 412
"gene_480" 1255 1114 1696 1200 928 1096 1245 994 1494 1532 1438 1288
"gene_481" 2 1 1 0 0 0 1 1 1 3 3 2
"gene_482" 52 37 45 171 146 166 128 71 93 92 105 101
"gene_483" 46 18 29 10 13 7 28 22 25 13 12 11
"gene_484" 126 88 132 25 42 56 46 54 42 43 42 32
"gene_485" 80 102 93 74 88 78 128 80 99 136 144 176
"gene_486" 41 60 63 22 21 31 48 52 52 28 44 33
"gene_487" 242 243 262 144 63 112 93 108 175 145 89 122
"gene_488" 18 28 38 33 17 33 24 46 25 24 9 16
"gene_489" 435 319 415 388 538 428 387 314 374 348 458 392
"gene_490" 205 216 202 136 148 116 235 220 174 192 108 178
"gene_491" 21 11 16 16 6 5 20 16 12 24 12 30
"gene_492" 1077 950 1828 1228 1120 955 1108 1200 1398 863 862 855
"gene_493" 390 498 674 402 397 378 359 364 405 295 319 299
"gene_494" 50 22 38 40 31 28 50 51 92 33 34 72
"gene_495" 225 208 212 70 50 42 111 83 78 66 71 65
"gene_496" 26 15 44 18 6 13 38 28 46 43 32 40
"gene_497" 480 438 610 695 653 712 405 527 417 390 429 382
"gene_498" 3 7 2 5 9 2 23 12 8 9 16 7
"gene_499" 192 152 216 159 177 294 327 328 315 110 206 115
"gene_500" 0 1 0 4 4 26 0 2 0 0 0 0
"gene_501" 592 644 621 422 493 577 862 862 918 876 1020 965
"gene_502" 171 205 198 126 98 144 185 355 239 147 92 137
"gene_503" 1366 1066 1272 1388 1401 1295 1446 1581 1320 1016 1179 1548
"gene_504" 35 16 27 50 33 28 11 12 11 46 30 52
"gene_505" 2063 2269 2041 2383 3214 2760 1563 1593 1311 2905 3168 2793
"gene_506" 2 0 1 0 0 0 7 7 10 0 0 0
"gene_507" 208 214 247 286 370 300 274 260 264 585 425 513
"gene_508" 2 0 0 4 4 3 0 1 3 0 0 0
"gene_509" 820 1172 1385 1196 1394 1502 1253 1261 1168 2099 1834 1820
"gene_510" 2273 1667 1335 1356 1848 1180 1717 1566 1892 1895 2085 1752
"gene_511" 127 105 92 131 140 124 75 68 58 78 85 48
"gene_512" 4 6 5 4 3 3 6 3 6 6 4 3
"gene_513" 2 1 3 5 3 10 2 12 2 0 0 0
"gene_514" 221 322 368 344 327 251 243 267 206 253 249 310
"gene_515" 1312 1535 1455 1073 1437 1488 1361 1107 1208 785 825 887
"gene_516" 279 245 266 239 158 218 143 195 224 225 198 228
"gene_517" 22 16 19 25 24 22 9 2 5 23 5 28
"gene_518" 2164 1718 1688 2035 1745 1858 2948 2875 2360 2529 2207 2475
"gene_519" 382 392 298 294 348 440 336 372 640 261 316 223
"gene_520" 1 3 1 0 0 0 2 7 14 1 0 3
"gene_521" 2441 1872 2055 1100 1577 1406 1406 1335 1239 1943 2055 3047
"gene_522" 5 2 2 0 0 1 2 6 2 2 5 3
"gene_523" 0 0 0 1 4 2 1 8 7 0 0 0
"gene_524" 49 45 38 5 4 37 48 70 78 64 48 30
"gene_525" 5019 9232 5442 8461 6950 7184 5182 5146 7278 7024 8346 8077
"gene_526" 654 673 728 262 291 192 211 195 222 228 244 234
"gene_527" 9 2 14 2 0 1 8 6 6 5 7 7
"gene_528" 6 15 5 0 1 2 9 7 3 2 3 1
"gene_529" 1 0 2 0 0 0 10 8 8 0 0 0
"gene_530" 17 30 20 45 20 24 46 52 69 19 12 20
"gene_531" 21 28 17 2 2 1 0 0 0 15 28 24
"gene_532" 213 258 253 277 272 328 298 238 220 302 195 230
"gene_533" 282 332 305 386 514 416 484 423 364 421 360 398
"gene_534" 32 18 27 47 41 61 61 60 55 58 58 37
"gene_535" 6 10 5 5 4 7 1 4 2 15 28 10
"gene_536" 77 78 104 99 29 54 63 60 71 58 81 84
"gene_537" 2 3 4 0 0 0 2 4 5 10 5 5
"gene_538" 222 315 222 118 141 104 207 110 159 218 202 138
"gene_539" 62 102 119 137 133 215 187 116 131 130 158 148
"gene_540" 114 115 147 25 46 46 82 88 87 223 142 199
"gene_541" 1550 1368 1452 1140 1343 1366 1266 1358 1778 1151 762 1009
"gene_542" 31 17 27 6 5 1 21 13 15 23 49 27
"gene_543" 7 5 8 14 4 8 9 6 4 4 4 2
"gene_544" 759 674 803 341 555 448 626 636 565 666 575 615
"gene_545" 139 119 153 180 190 108 118 149 130 179 212 210
"gene_546" 229 258 200 295 247 273 325 341 287 492 406 406
"gene_547" 48 40 67 11 41 37 37 40 32 53 61 53
"gene_548" 234 208 241 177 271 342 311 368 432 329 293 276
"gene_549" 88 50 85 123 165 110 82 86 119 155 140 186
"gene_550" 9 7 11 8 6 7 0 2 1 20 8 25
"gene_551" 721 666 624 933 565 658 273 336 326 913 931 1024
"gene_552" 45 31 24 33 31 28 35 28 27 37 53 41
"gene_553" 62 69 66 22 41 29 82 43 43 52 43 47
"gene_554" 815 841 1222 1117 1482 1107 1342 1163 1118 1017 669 964
"gene_555" 490 353 438 697 519 600 770 891 745 784 682 753
"gene_556" 431 474 469 443 344 335 330 370 468 519 449 395
"gene_557" 511 562 626 392 482 255 563 753 448 334 398 329
"gene_558" 45 81 79 95 47 75 63 62 65 110 95 111
"gene_559" 2 9 11 16 4 9 35 26 25 18 4 5
"gene_560" 32 40 35 45 98 138 35 65 66 63 48 36
"gene_561" 190 200 196 274 212 288 280 270 285 184 159 160
"gene_562" 59 59 58 16 5 13 53 38 70 93 52 82
"gene_563" 1007 874 901 1288 1149 804 789 861 916 774 850 824
"gene_564" 508 438 559 529 917 390 711 489 587 642 325 349
"gene_565" 788 885 832 440 545 535 635 591 668 407 418 581
"gene_566" 642 558 553 431 544 512 545 473 556 303 459 468
"gene_567" 2489 4039 3765 3980 3970 3365 3679 3403 2758 3282 3414 2947
"gene_568" 149 188 145 264 225 318 181 185 238 165 165 170
"gene_569" 24 29 29 30 24 34 12 15 25 12 7 14
"gene_570" 227 187 230 322 297 426 165 182 174 152 288 207
"gene_571" 2 1 0 3 2 1 0 0 0 0 0 0
"gene_572" 1026 1085 844 1090 816 833 975 952 1178 1230 1198 1337
"gene_573" 473 430 394 354 521 378 308 354 405 898 932 833
"gene_574" 38 14 14 2 8 5 4 8 5 21 5 13
"gene_575" 165 138 133 99 74 100 205 184 161 208 372 334
"gene_576" 1 1 2 0 2 0 0 0 0 6 4 3
"gene_577" 280 389 501 279 461 537 636 605 719 530 304 519
"gene_578" 1716 1630 1580 2085 1924 1713 2000 1786 2452 2085 1947 1559
"gene_579" 120 103 159 95 118 101 92 75 75 77 69 107
"gene_580" 11 12 11 11 4 9 10 21 8 33 35 18
"gene_581" 551 565 585 426 482 492 345 403 616 516 413 431
"gene_582" 561 559 472 384 380 261 351 411 490 402 434 511
"gene_583" 311 485 353 455 384 369 358 325 470 371 372 419
"gene_584" 2555 2738 2916 2128 1956 1967 1869 2261 1818 3661 4155 4688
"gene_585" 1975 1943 2382 2321 1967 2775 2257 2633 2828 1855 2291 3508
"gene_586" 1084 763 671 1102 1119 1359 1115 1108 915 1105 1468 1495
"gene_587" 203 245 239 416 242 192 432 413 385 380 339 349
"gene_588" 483 333 479 490 448 431 357 291 290 219 316 392
"gene_589" 325 407 401 560 492 563 320 411 579 568 592 535
"gene_590" 5 5 7 13 5 8 7 2 3 7 6 7
"gene_591" 651 963 809 865 764 737 966 838 816 601 571 469
"gene_592" 0 0 0 1 2 2 1 1 2 4 2 4
"gene_593" 533 510 542 509 511 533 462 612 602 664 608 521
"gene_594" 47 55 58 66 70 59 72 99 69 75 68 48
"gene_595" 2106 2270 2053 3535 3413 3489 4051 3064 2878 2290 2318 2175
"gene_596" 123 145 119 81 86 76 73 70 89 144 227 115
"gene_597" 378 280 438 376 361 356 517 616 410 223 362 391
"gene_598" 1699 1285 1223 1142 1298 1193 850 917 856 868 900 1079
"gene_599" 3 6 4 5 2 0 3 1 0 2 1 4
"gene_600" 2032 2749 2433 2868 1565 1942 2626 2972 3035 2142 2196 2931
"gene_601" 77 71 46 45 37 28 102 79 70 121 103 94
"gene_602" 28 22 25 6 11 23 31 13 15 10 4 16
"gene_603" 38 34 43 58 49 47 68 68 42 70 70 90
"gene_604" 500 488 558 884 711 719 708 901 777 882 662 939
"gene_605" 340 344 285 229 262 249 163 226 220 463 318 297
"gene_606" 2625 2381 2529 3126 3361 3055 2872 2857 2018 2033 1968 2150
"gene_607" 691 678 710 742 866 685 715 819 774 785 734 737
"gene_608" 63 65 137 142 98 105 71 81 85 74 162 88
"gene_609" 960 1076 921 902 808 727 657 671 735 440 582 490
"gene_610" 240 223 282 142 150 145 213 275 207 403 407 358
"gene_611" 753 832 748 694 785 796 796 925 881 735 750 678
"gene_612" 22 2 12 1 13 8 17 15 5 6 6 7
"gene_613" 6 18 19 3 4 3 7 11 4 2 2 1
"gene_614" 137 175 139 158 94 131 116 90 118 144 164 141
"gene_615" 87 80 104 96 104 75 154 129 128 76 85 84
"gene_616" 138 212 162 98 80 60 55 58 69 62 92 49
"gene_617" 573 467 519 732 590 596 229 161 297 237 256 248
"gene_618" 84 92 127 30 20 35 61 88 56 21 27 38
"gene_619" 0 0 0 0 0 0 3 16 6 0 0 0
"gene_620" 25 32 19 0 0 0 7 2 4 6 6 5
"gene_621" 1 1 0 0 1 2 6 1 1 1 0 6
"gene_622" 137 196 169 156 163 226 145 182 125 254 179 174
"gene_623" 1353 1946 1509 1354 1474 1698 728 1173 982 1657 1156 1095
"gene_624" 439 398 527 348 352 186 448 323 542 338 375 458
"gene_625" 196 190 247 224 197 204 74 165 122 112 53 74
"gene_626" 6 2 8 1 1 0 0 1 2 3 1 4
"gene_627" 125 135 102 175 167 183 215 232 212 209 245 221
"gene_628" 35 28 22 38 39 45 18 38 33 52 38 15
"gene_629" 779 763 797 553 873 713 733 770 905 847 808 929
"gene_630" 1 4 10 10 11 12 5 7 3 2 2 8
"gene_631" 0 0 0 0 0 0 6 3 3 5 1 1
"gene_632" 327 374 337 187 182 147 200 202 206 156 194 141
"gene_633" 909 1353 1412 1244 1411 692 1096 1619 1051 1260 1462 1255
"gene_634" 25 16 16 2 5 1 28 27 32 28 5 15
"gene_635" 7 3 5 0 0 0 2 4 3 0 0 0
"gene_636" 63 134 149 82 66 61 82 56 82 37 73 55
"gene_637" 96 88 189 72 79 83 41 55 67 45 50 41
"gene_638" 5685 6306 5048 6152 6788 7206 6294 5568 6581 6119 6160 4848
"gene_639" 2 2 6 1 0 2 0 0 0 0 0 0
"gene_640" 448 427 434 384 350 370 188 151 256 617 494 515
"gene_641" 78 73 36 34 25 22 35 34 40 68 109 87
"gene_642" 68 60 70 87 42 103 48 27 36 63 39 43
"gene_643" 155 183 196 216 179 202 192 305 193 161 203 214
"gene_644" 222 301 237 421 386 312 284 301 254 346 352 420
"gene_645" 200 312 224 328 391 315 172 180 195 342 293 395
"gene_646" 359 357 398 472 558 442 287 277 224 765 622 723
"gene_647" 1685 1421 1815 2011 1562 2006 2222 1679 2172 1865 1904 1991
"gene_648" 18 15 28 32 7 29 10 12 6 8 3 18
"gene_649" 267 190 227 128 137 112 121 115 84 168 226 167
"gene_650" 12 22 16 25 46 41 23 32 31 10 13 5
"gene_651" 43 53 81 72 53 41 35 45 48 35 39 40
"gene_652" 11 3 7 21 3 2 8 15 24 4 1 2
"gene_653" 3 2 2 0 0 0 0 3 6 11 17 19
"gene_654" 710 867 802 281 389 279 543 631 798 432 372 370
"gene_655" 980 676 968 569 923 771 607 829 522 701 1010 908
"gene_656" 40 33 68 5 9 5 25 55 19 10 13 19
"gene_657" 540 601 503 503 834 740 325 352 366 559 698 635
"gene_658" 125 165 118 243 243 206 210 215 198 157 161 192
"gene_659" 0 1 1 0 0 0 8 6 2 2 2 8
"gene_660" 180 201 261 158 218 155 339 225 282 287 371 218
"gene_661" 1058 1149 888 1221 865 772 1198 1204 1231 974 895 1025
"gene_662" 180 262 192 299 261 384 259 258 226 285 358 281
"gene_663" 180 192 225 181 218 242 112 97 115 209 246 187
"gene_664" 165 175 158 114 89 125 73 84 81 121 113 153
"gene_665" 379 300 336 497 758 882 271 416 257 530 466 468
"gene_666" 72 38 45 68 41 72 35 38 33 39 35 31
"gene_667" 4836 4510 4943 4553 4235 4607 4807 3728 3852 4718 3478 3717
"gene_668" 3 2 5 2 1 1 0 1 2 4 4 3
"gene_669" 61 66 66 58 64 61 55 54 56 90 87 60
"gene_670" 336 388 331 257 235 206 133 158 119 495 467 383
"gene_671" 4143 4504 3570 2851 2385 2404 3018 4410 3524 3392 2327 3103
"gene_672" 14 18 28 18 36 17 17 14 25 17 23 28
"gene_673" 3906 3863 3958 4831 4746 4803 4690 3197 4720 4165 5336 5077
"gene_674" 319 292 272 391 409 337 230 410 363 490 386 489
"gene_675" 27 28 31 26 22 6 1 7 2 15 28 20
"gene_676" 520 566 537 362 386 413 455 362 412 424 529 511
"gene_677" 122 104 139 120 138 142 132 167 203 186 129 213
"gene_678" 3 9 5 15 24 37 14 8 10 25 26 26
"gene_679" 25 33 25 28 28 96 14 9 34 15 15 18
"gene_680" 810 759 700 495 479 587 819 702 675 552 466 327
"gene_681" 503 559 562 786 575 654 699 597 601 670 628 755
"gene_682" 20 55 40 55 41 22 43 71 56 42 38 61
"gene_683" 3 2 1 1 1 2 0 0 0 3 18 8
"gene_684" 11 8 8 28 13 16 15 7 12 50 39 32
"gene_685" 26 28 35 13 8 8 35 24 45 12 10 4
"gene_686" 66 104 105 39 67 89 130 144 112 199 234 174
"gene_687" 648 631 633 789 907 820 992 975 1291 511 673 633
"gene_688" 2613 2198 2520 2090 2475 2161 1433 2088 1641 2656 2214 2157
"gene_689" 1086 945 1212 984 1010 818 943 867 555 1158 1237 1015
"gene_690" 22 33 23 20 9 10 20 14 11 16 11 2
"gene_691" 199 273 262 319 318 303 232 212 235 275 235 238
"gene_692" 113 130 173 105 52 57 150 169 86 173 184 143
"gene_693" 1901 1348 1928 2209 1843 1983 1339 1546 1568 1555 1554 1873
"gene_694" 1552 1568 1504 1341 1509 1207 1310 1390 1508 1373 1391 1452
"gene_695" 0 0 0 0 1 2 0 0 0 3 5 2
"gene_696" 557 461 309 458 528 502 402 402 287 400 268 275
"gene_697" 48 42 31 34 13 49 109 74 67 57 71 53
"gene_698" 578 597 648 767 784 755 1026 1055 1082 903 1048 862
"gene_699" 58 36 59 37 32 33 10 4 21 17 8 15
"gene_700" 15 19 19 28 38 51 46 34 30 4 10 11
"gene_701" 420 386 395 237 182 206 228 156 331 439 441 421
"gene_702" 131 119 117 142 282 174 203 199 195 236 162 218
"gene_703" 278 307 310 416 331 323 624 548 570 539 612 645
"gene_704" 260 394 304 92 196 162 178 146 181 273 202 307
"gene_705" 15 13 21 4 3 5 0 0 0 6 13 9
"gene_706" 1743 2142 2205 1987 2070 1763 1475 1503 1721 1907 2111 2208
"gene_707" 166 105 93 110 81 111 69 79 105 123 122 127
"gene_708" 202 203 221 183 156 134 246 198 254 100 129 112
"gene_709" 107 74 82 208 134 101 165 160 132 65 71 87
"gene_710" 359 332 335 172 240 428 318 288 244 231 334 467
"gene_711" 175 251 228 331 238 256 176 274 147 228 248 270
"gene_712" 373 495 589 573 936 805 533 681 528 390 414 415
"gene_713" 15 8 22 12 10 15 10 30 11 36 45 42
"gene_714" 712 631 691 675 781 765 928 955 1186 694 788 653
"gene_715" 72 66 80 3 23 9 13 5 9 15 24 16
"gene_716" 165 188 225 63 34 47 126 133 124 75 108 117
"gene_717" 485 451 360 412 335 391 788 456 402 302 399 356
"gene_718" 765 852 657 683 830 829 436 350 339 391 484 439
"gene_719" 19 20 25 35 39 18 32 33 19 81 91 78
"gene_720" 0 0 4 0 0 1 0 0 0 0 3 4
"gene_721" 35 70 45 95 82 75 24 30 41 47 35 42
"gene_722" 33 24 34 39 61 33 60 62 77 22 9 10
"gene_723" 1851 2025 1561 1415 1422 1772 1116 1668 1339 1812 2119 2861
"gene_724" 8961 8976 7087 9952 8533 8856 8795 9381 11390 9602 10588 10122
"gene_725" 175 132 195 193 198 210 123 115 94 159 130 162
"gene_726" 115 105 69 118 158 107 134 157 168 181 152 168
"gene_727" 135 133 136 94 45 55 124 132 134 68 83 88
"gene_728" 5 3 2 0 0 0 1 0 1 0 0 0
"gene_729" 101 67 99 56 72 81 86 87 82 98 112 79
"gene_730" 306 361 521 272 265 186 470 403 368 223 335 224
"gene_731" 48 50 38 148 147 212 52 34 37 70 57 49
"gene_732" 397 373 363 521 546 501 681 667 589 429 356 434
"gene_733" 254 244 298 388 441 470 341 322 358 190 221 245
"gene_734" 1935 1946 1323 2199 1784 1897 1697 1742 1746 1335 1751 2164
"gene_735" 869 826 903 875 1040 902 923 835 848 1276 914 1371
"gene_736" 1160 1309 960 1148 1037 1297 1292 1096 881 1088 1285 1518
"gene_737" 2 8 5 1 0 4 13 6 11 9 15 15
"gene_738" 49 54 117 11 10 10 62 46 80 44 46 68
"gene_739" 88 108 91 105 166 117 67 83 83 59 51 124
"gene_740" 2 2 1 0 0 0 5 4 3 5 1 1
"gene_741" 463 390 522 510 417 362 334 297 413 482 496 682
"gene_742" 522 353 472 301 189 268 395 390 456 476 597 431
"gene_743" 38 42 32 71 96 52 82 167 83 59 65 37
"gene_744" 15 23 16 36 56 45 12 22 7 39 27 33
"gene_745" 490 451 394 492 369 392 289 276 323 279 268 323
"gene_746" 7 11 6 8 17 8 14 10 9 26 39 41
"gene_747" 343 249 184 343 281 265 259 248 285 377 335 343
"gene_748" 190 141 163 116 101 124 106 121 128 106 235 145
"gene_749" 31 49 40 23 29 30 29 43 23 25 27 23
"gene_750" 188 176 250 190 182 202 270 154 274 284 244 191
"gene_751" 94 100 156 85 49 45 110 74 50 85 68 46
"gene_752" 325 284 261 437 603 477 382 322 309 325 422 268
"gene_753" 619 676 685 332 262 465 496 571 619 569 522 632
"gene_754" 412 320 430 196 191 178 309 399 463 563 432 414
"gene_755" 0 1 1 1 3 1 2 4 8 0 0 0
"gene_756" 400 434 493 169 153 180 292 478 470 241 324 275
"gene_757" 993 1191 1100 699 836 696 981 929 875 1157 1353 933
"gene_758" 155 167 162 324 288 255 284 471 328 388 508 450
"gene_759" 0 0 0 0 0 0 0 0 0 0 0 0
"gene_760" 195 159 207 122 163 176 246 168 162 192 239 230
"gene_761" 590 562 636 1051 1114 979 680 774 806 601 837 805
"gene_762" 966 1192 821 939 1149 1231 1122 1083 1472 1025 1058 1236
"gene_763" 157 175 123 205 202 181 213 160 153 100 145 129
"gene_764" 186 224 242 106 147 135 112 125 58 196 163 288
"gene_765" 52 40 35 64 53 45 17 22 28 79 67 69
"gene_766" 497 459 668 252 278 352 836 743 775 632 567 515
"gene_767" 4 5 11 0 0 0 1 2 1 0 0 0
"gene_768" 443 446 465 672 750 646 684 662 573 692 722 725
"gene_769" 72 179 41 77 42 58 35 24 59 77 56 52
"gene_770" 223 354 315 344 401 371 352 261 336 408 380 286
"gene_771" 17 32 35 74 42 60 48 64 57 15 14 11
"gene_772" 2087 1309 1695 1733 1947 2322 1328 1757 1118 1519 1719 1757
"gene_773" 375 324 241 247 221 215 258 321 206 345 423 257
"gene_774" 64 75 61 122 53 69 54 48 72 56 71 49
"gene_775" 765 858 866 865 656 556 595 647 712 887 838 755
"gene_776" 1223 1205 1418 1273 1050 1476 1834 1537 1108 1733 1326 1609
"gene_777" 23 19 18 21 28 22 42 23 14 9 16 36
"gene_778" 194 196 126 202 269 257 175 212 176 257 249 239
"gene_779" 0 1 1 6 5 8 1 4 6 8 1 7
"gene_780" 0 0 0 3 2 4 0 0 0 27 21 29
"gene_781" 100 67 72 178 235 178 63 46 66 173 228 164
"gene_782" 89 49 89 103 122 83 65 40 33 75 82 78
"gene_783" 69 74 58 70 39 28 52 24 55 28 45 33
"gene_784" 1066 1201 881 929 728 915 901 807 775 741 1189 792
"gene_785" 199 154 236 238 295 175 175 247 209 186 240 192
"gene_786" 181 212 155 131 130 154 72 112 139 91 160 115
"gene_787" 4 2 2 19 10 11 20 27 30 13 22 15
"gene_788" 655 778 581 707 437 731 709 957 770 499 500 465
"gene_789" 22 22 24 58 48 42 8 12 22 17 31 40
"gene_790" 252 185 294 250 409 320 307 135 239 343 301 286
"gene_791" 799 906 1110 986 921 892 813 1017 831 1169 814 745
"gene_792" 275 294 388 153 81 106 94 103 80 113 87 82
"gene_793" 37 38 41 28 37 21 16 18 18 8 7 5
"gene_794" 3662 5185 6221 3222 3738 3881 4149 4825 5479 3663 4222 4250
"gene_795" 357 328 310 498 337 275 264 235 250 295 291 360
"gene_796" 313 357 313 245 262 318 345 256 328 415 263 294
"gene_797" 70 65 76 33 16 30 28 31 40 40 42 25
"gene_798" 90 132 120 58 62 76 61 95 73 33 22 41
"gene_799" 150 96 97 116 62 85 96 139 135 159 106 137
"gene_800" 1096 1047 867 733 845 931 749 1158 1092 976 928 954
"gene_801" 55 39 62 205 222 267 189 205 222 149 115 128
"gene_802" 13 9 14 22 23 24 11 6 27 25 19 11
"gene_803" 77 85 24 127 150 117 86 89 145 44 23 69
"gene_804" 209 178 254 268 304 203 252 207 229 245 318 283
"gene_805" 5 7 9 26 35 13 55 40 35 27 19 15
"gene_806" 1798 1611 1094 1253 1407 1691 1303 1492 1301 1533 1296 1702
"gene_807" 702 804 747 597 858 567 497 522 446 383 405 296
"gene_808" 168 180 282 145 185 135 95 119 127 265 285 252
"gene_809" 47 34 31 15 7 11 8 17 8 3 2 4
"gene_810" 742 702 678 1032 945 949 1001 1081 958 1005 1155 1201
"gene_811" 229 188 112 180 159 152 59 90 56 14 16 21
"gene_812" 33 26 25 23 19 33 59 60 62 24 13 11
"gene_813" 10 5 10 14 17 25 48 30 37 28 17 21
"gene_814" 22 18 25 3 3 10 3 3 4 0 0 0
"gene_815" 0 0 0 0 0 0 9 19 8 0 0 0
"gene_816" 114 122 98 118 96 91 278 234 273 58 70 81
"gene_817" 0 0 0 1 1 1 3 2 2 0 0 0
"gene_818" 398 288 339 258 287 282 242 303 271 241 257 260
"gene_819" 15 35 23 50 25 24 13 27 26 24 18 25
"gene_820" 98 40 129 105 114 120 115 136 139 155 120 120
"gene_821" 141 95 99 260 108 132 78 96 60 159 112 129
"gene_822" 526 414 361 476 440 515 341 348 366 228 282 268
"gene_823" 808 755 652 1095 799 868 527 559 571 744 881 625
"gene_824" 496 449 415 410 488 490 421 476 437 427 396 391
"gene_825" 7 8 5 5 11 13 15 13 24 6 4 5
"gene_826" 108 159 194 314 343 332 162 163 172 242 358 383
"gene_827" 45 57 69 102 90 106 128 96 83 44 60 76
"gene_828" 1665 2177 1650 1656 1873 2218 2219 2361 2400 1477 2066 1167
"gene_829" 21 25 33 32 52 30 13 29 47 58 65 68
"gene_830" 115 137 81 88 121 88 102 55 47 38 53 70
