"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_397" 683 505 602 560 667 624 682 708 743 804 956 738
"gene_398" 240 152 180 181 241 174 146 98 184 268 386 322
"gene_399" 5685 5305 4562 2270 3098 2559 3090 4688 3911 5133 4930 4390
"gene_400" 6037 4739 7325 6268 7336 5682 5211 4715 6568 7079 4341 5705
"gene_401" 68 47 79 71 64 66 49 69 59 13 25 35
"gene_402" 284 263 356 224 308 249 489 479 532 388 246 453
"gene_403" 7 11 14 45 27 29 15 33 25 5 13 4
"gene_404" 545 476 483 763 759 573 1238 610 639 284 492 408
"gene_405" 5778 4641 5896 2953 5015 4942 6258 5762 5995 5168 4885 5319
"gene_406" 458 619 519 596 785 344 479 375 538 411 390 390
"gene_407" 180 79 124 46 67 59 90 95 135 128 57 103
"gene_408" 117 110 78 75 38 27 78 45 68 148 149 162
"gene_409" 936 903 985 1030 906 1245 915 884 1441 856 987 1155
"gene_410" 717 756 747 264 433 319 385 388 394 560 317 672
"gene_411" 1285 1187 1193 753 662 760 590 898 684 1253 995 1015
"gene_412" 1057 1566 1345 1116 967 1302 1068 1182 1107 1769 1521 1136
"gene_413" 28 19 26 21 12 12 24 13 18 12 15 8
"gene_414" 981 952 1018 582 499 593 608 589 554 932 1593 931
"gene_415" 8 16 12 53 58 62 58 46 28 28 48 11
"gene_416" 14168 14713 13455 11959 13615 11405 11322 10305 10882 10385 9585 8649
"gene_417" 1073 1164 1225 1972 1932 2087 1303 1263 1012 930 967 882
"gene_418" 367 558 428 693 663 585 1104 757 835 790 641 504
"gene_419" 6 7 6 5 1 4 1 8 8 28 5 9
"gene_420" 318 156 289 179 127 87 71 106 121 62 48 64
"gene_421" 512 551 578 456 305 242 396 391 675 475 437 556
"gene_422" 24 47 26 7 2 6 16 24 21 4 6 9
"gene_423" 964 1035 1060 877 1180 1259 1133 1038 1026 891 1019 1036
"gene_424" 87 36 76 49 47 71 68 114 30 55 121 64
"gene_425" 0 0 0 7 7 4 0 4 0 0 0 0
"gene_426" 275 281 332 242 389 235 398 359 357 334 263 212
"gene_427" 773 570 626 267 195 282 209 315 448 1119 683 719
"gene_428" 192 250 318 190 182 133 190 150 149 336 314 258
"gene_429" 838 1192 1255 947 1100 1367 1101 1202 899 1251 1252 1304
"gene_430" 1244 1528 1185 890 912 935 1219 1259 1146 1124 1195 1080
"gene_431" 477 528 559 562 373 520 660 464 482 387 364 493
"gene_432" 1036 1439 1248 604 826 1076 1519 1684 2061 1385 1495 1628
"gene_433" 933 1233 1131 591 645 733 1254 1017 1219 1232 971 1271
"gene_434" 2690 2526 2268 3368 2484 3243 2026 2276 2313 3291 2968 3241
"gene_435" 627 673 926 1447 1327 1476 601 652 558 1058 1112 1063
"gene_436" 1907 2072 2257 3361 3732 2313 2542 3144 2815 3135 1988 1985
"gene_437" 19 22 16 12 18 14 49 33 37 18 16 21
"gene_438" 1521 1342 1203 1165 1239 1060 1012 656 878 959 1238 908
"gene_439" 228 184 208 413 590 647 314 310 388 370 331 388
"gene_440" 1647 1578 1518 1671 1512 1731 898 1050 1290 1810 1968 1567
"gene_441" 1470 1395 2004 1078 955 859 1115 1448 1508 1827 1880 1498
"gene_442" 169 150 167 35 61 53 48 140 61 110 145 160
"gene_443" 1370 1413 1577 1276 1063 1092 1008 935 1135 1108 1563 1210
"gene_444" 32 82 64 177 180 109 197 171 318 183 178 94
"gene_445" 2243 2466 2213 3998 4057 4162 4711 4258 4430 5265 6319 4215
"gene_446" 263 244 268 62 82 51 79 119 105 86 58 69
"gene_447" 5063 4204 4484 3891 3552 4112 3319 3148 3618 3098 2454 2560
"gene_448" 1033 1669 1421 1704 1583 1947 1694 1037 1573 1408 1259 1497
"gene_449" 935 887 1042 551 310 336 617 659 716 842 999 1047
"gene_450" 5 6 5 24 22 16 0 0 0 9 8 16
"gene_451" 1510 1776 1281 1484 1204 1108 1944 1245 1642 1424 1298 1318
"gene_452" 5 1 15 0 0 0 16 2 1 4 4 3
"gene_453" 176 139 267 181 208 222 266 288 165 196 221 232
"gene_454" 222 250 213 145 105 136 226 166 167 59 38 48
"gene_455" 11 5 1 18 99 30 13 16 19 42 27 35
"gene_456" 1082 1112 935 1545 1536 1202 1960 1673 2020 2225 2614 1724
"gene_457" 444 433 774 458 343 378 393 338 384 647 706 735
"gene_458" 1504 1243 1733 1272 1065 1227 724 664 734 1258 878 930
"gene_459" 893 918 843 669 618 594 479 524 510 438 661 652
"gene_460" 1315 998 1227 1695 1581 1868 2656 2577 2574 2541 2944 2461
"gene_461" 46 97 57 110 187 106 73 112 136 41 75 56
"gene_462" 338 487 407 320 230 372 209 267 198 564 550 737
"gene_463" 642 712 512 512 593 936 532 782 841 386 464 483
"gene_464" 953 865 1084 680 770 516 1335 1198 1243 449 481 456
"gene_465" 524 676 556 330 413 399 450 537 410 328 305 262
"gene_466" 6 12 4 9 9 13 53 57 37 7 10 5
"gene_467" 0 0 0 3 4 4 4 20 12 1 1 6
"gene_468" 0 0 0 11 11 14 5 3 10 0 2 1
"gene_469" 289 403 528 485 645 748 701 680 618 519 513 607
"gene_470" 4146 4397 4912 7291 5800 7450 4058 3988 4092 5186 8212 5759
"gene_471" 48 55 36 25 12 22 10 15 18 25 28 24
"gene_472" 52 25 53 80 42 31 55 72 80 38 11 36
"gene_473" 488 404 361 407 369 973 586 409 421 506 567 365
"gene_474" 36 56 158 126 143 152 215 168 252 92 95 92
"gene_475" 3 4 8 15 19 21 21 13 21 33 51 35
"gene_476" 0 0 0 3 1 4 2 3 3 1 1 3
"gene_477" 8 15 25 20 19 30 56 56 48 93 92 47
"gene_478" 1232 750 1269 535 652 664 733 782 701 558 877 561
"gene_479" 347 604 359 949 1080 1117 519 508 558 873 621 824
"gene_480" 2511 2228 3392 2400 1856 2193 2490 1988 2988 3063 2876 2576
"gene_481" 4 1 2 0 0 0 1 1 1 6 7 4
"gene_482" 105 75 91 342 292 333 257 141 187 185 211 202
"gene_483" 92 36 58 20 27 14 56 45 50 25 23 22
"gene_484" 253 175 264 49 83 112 92 108 84 86 85 64
"gene_485" 159 204 185 147 176 157 257 160 198 273 287 352
"gene_486" 82 121 125 45 42 62 96 103 105 56 88 66
"gene_487" 485 487 524 288 126 225 185 217 350 289 179 244
"gene_488" 35 56 76 65 33 65 48 92 50 48 19 33
"gene_489" 871 639 830 777 1076 856 775 628 748 697 917 784
"gene_490" 410 432 404 272 297 232 470 439 348 384 216 356
"gene_491" 41 22 33 33 12 10 39 32 23 48 24 60
"gene_492" 2155 1900 3655 2456 2240 1910 2216 2401 2795 1725 1723 1709
"gene_493" 779 996 1348 803 794 756 718 727 811 591 638 599
"gene_494" 100 45 77 81 62 56 99 101 183 66 68 144
"gene_495" 451 416 423 141 99 84 222 165 155 132 142 131
"gene_496" 52 29 88 36 12 25 75 57 92 86 65 79
"gene_497" 960 875 1219 1390 1307 1424 810 1053 833 781 858 763
"gene_498" 7 13 5 9 18 4 47 23 17 19 33 14
"gene_499" 383 305 432 319 355 587 655 656 631 221 412 230
"gene_500" 1 2 0 8 8 52 0 4 1 0 0 0
"gene_501" 1184 1287 1242 844 985 1155 1724 1724 1836 1752 2041 1929
"gene_502" 341 410 396 253 195 287 369 710 479 295 184 274
"gene_503" 2733 2132 2545 2776 2802 2590 2892 3161 2640 2033 2358 3095
"gene_504" 70 32 54 99 65 57 22 25 22 92 60 104
"gene_505" 4126 4539 4082 4767 6428 5521 3125 3185 2621 5809 6336 5587
"gene_506" 3 1 1 0 0 0 14 14 21 0 0 0
"gene_507" 415 428 494 573 740 601 548 521 528 1170 851 1025
"gene_508" 4 1 0 7 7 5 1 2 5 0 0 0
"gene_509" 1639 2343 2769 2392 2787 3005 2506 2522 2337 4199 3668 3640
"gene_510" 4545 3333 2669 2712 3695 2361 3435 3133 3784 3790 4171 3504
"gene_511" 254 209 184 261 281 248 149 136 117 156 170 97
"gene_512" 8 12 11 8 7 7 13 6 12 12 8 7
"gene_513" 4 2 5 10 5 20 3 24 4 0 0 0
"gene_514" 441 645 737 688 653 501 486 533 413 506 498 619
"gene_515" 2624 3070 2911 2146 2873 2977 2722 2214 2417 1569 1649 1775
"gene_516" 558 489 532 478 317 436 287 391 448 450 396 456
"gene_517" 44 32 38 49 48 44 19 5 9 45 9 57
"gene_518" 4328 3437 3376 4071 3489 3715 5897 5749 4721 5058 4415 4951
"gene_519" 765 784 597 588 696 879 672 743 1281 522 633 446
"gene_520" 1 6 1 0 0 0 5 13 28 2 0 7
"gene_521" 4881 3744 4110 2201 3154 2812 2813 2669 2478 3885 4110 6094
"gene_522" 9 3 4 1 1 2 4 12 4 5 9 5
"gene_523" 0 0 0 2 7 4 2 16 15 0 0 0
"gene_524" 98 89 77 10 7 74 95 141 155 128 97 61
"gene_525" 10038 18463 10884 16921 13899 14367 10364 10292 14555 14048 16693 16153
"gene_526" 1308 1346 1456 524 582 385 421 390 444 457 488 467
"gene_527" 18 5 28 4 0 1 17 12 13 11 13 14
"gene_528" 12 30 11 1 1 5 18 13 7 4 6 1
"gene_529" 1 0 4 0 0 0 21 16 17 0 0 0
"gene_530" 33 60 40 89 39 48 92 104 138 39 24 40
"gene_531" 42 57 34 5 5 2 0 0 0 30 56 48
"gene_532" 427 517 507 555 545 656 596 476 440 603 390 460
"gene_533" 564 665 611 773 1028 832 968 846 728 842 721 796
"gene_534" 64 37 54 93 82 121 122 121 111 116 116 75
"gene_535" 12 19 10 9 8 14 1 8 4 30 56 21
"gene_536" 154 156 207 198 58 108 125 119 141 117 162 167
"gene_537" 4 6 7 0 0 0 5 8 10 19 10 9
"gene_538" 443 630 444 235 281 208 415 219 318 436 404 277
"gene_539" 125 203 239 275 267 429 373 232 262 259 316 297
"gene_540" 228 230 294 51 92 92 164 175 173 446 283 399
"gene_541" 3100 2736 2903 2280 2685 2732 2533 2716 3556 2302 1524 2018
"gene_542" 62 35 55 12 10 2 42 25 30 45 98 54
"gene_543" 15 9 16 27 8 16 18 13 8 7 8 5
"gene_544" 1518 1348 1605 682 1110 896 1252 1272 1130 1332 1149 1231
"gene_545" 278 238 306 361 380 216 236 298 261 358 424 421
"gene_546" 459 515 399 589 494 545 650 682 574 985 812 813
"gene_547" 97 81 134 22 82 73 74 81 64 105 121 106
"gene_548" 468 415 481 354 542 685 621 736 863 659 585 553
"gene_549" 175 101 171 245 330 221 163 172 239 309 279 372
"gene_550" 19 15 22 17 12 13 0 3 2 40 15 49
"gene_551" 1442 1332 1248 1865 1130 1316 547 673 653 1827 1862 2047
"gene_552" 90 62 47 66 62 56 71 55 53 74 107 82
"gene_553" 125 138 133 44 81 58 165 86 87 104 87 94
"gene_554" 1630 1682 2443 2235 2963 2215 2684 2325 2235 2035 1338 1928
"gene_555" 980 706 876 1393 1038 1201 1540 1782 1491 1568 1364 1506
"gene_556" 861 947 939 885 688 671 660 741 936 1038 898 790
"gene_557" 1022 1124 1252 783 964 511 1125 1507 895 668 796 658
"gene_558" 91 162 158 191 95 150 126 123 129 221 189 221
"gene_559" 4 18 22 32 8 18 70 53 51 35 7 10
"gene_560" 63 79 69 91 197 277 70 130 132 127 97 72
"gene_561" 379 401 392 548 425 576 561 540 571 367 318 321
"gene_562" 118 118 116 32 11 25 107 77 140 185 103 164
"gene_563" 2014 1748 1802 2577 2298 1608 1579 1722 1833 1548 1701 1648
"gene_564" 1016 876 1119 1058 1833 780 1422 978 1174 1284 650 698
"gene_565" 1577 1770 1664 881 1089 1070 1269 1181 1336 814 836 1162
"gene_566" 1284 1116 1107 862 1088 1024 1090 945 1112 607 918 937
"gene_567" 4978 8079 7530 7960 7940 6730 7359 6806 5517 6565 6827 5894
"gene_568" 299 377 291 527 450 636 362 370 477 331 331 340
"gene_569" 48 58 59 61 48 68 24 29 49 24 13 27
"gene_570" 454 375 460 644 593 853 329 364 348 305 576 413
"gene_571" 4 1 1 7 5 1 0 0 0 0 0 0
"gene_572" 2053 2170 1687 2181 1632 1667 1950 1904 2356 2460 2396 2675
"gene_573" 947 861 787 708 1041 757 615 707 811 1796 1864 1665
"gene_574" 75 27 28 5 16 11 7 17 10 42 9 26
"gene_575" 330 275 266 198 148 200 409 367 322 416 745 667
"gene_576" 2 2 4 1 4 1 0 0 0 12 8 6
"gene_577" 561 778 1001 559 921 1073 1273 1210 1439 1061 608 1038
"gene_578" 3432 3259 3160 4170 3847 3425 4001 3573 4904 4169 3895 3119
"gene_579" 239 206 319 190 236 202 185 149 150 154 138 213
"gene_580" 22 24 21 22 8 18 21 41 17 65 70 35
"gene_581" 1102 1129 1170 852 963 983 689 806 1232 1033 825 861
"gene_582" 1121 1118 944 768 759 522 701 822 980 805 867 1022
"gene_583" 622 969 706 909 767 738 716 649 939 742 743 839
"gene_584" 5110 5475 5832 4257 3912 3935 3738 4522 3636 7322 8310 9376
"gene_585" 3950 3887 4764 4642 3933 5549 4513 5265 5656 3710 4581 7015
"gene_586" 2167 1527 1342 2204 2239 2719 2230 2215 1830 2210 2936 2989
"gene_587" 407 490 479 832 483 385 865 827 770 761 679 698
"gene_588" 966 666 958 979 895 861 714 581 579 438 632 783
"gene_589" 649 813 802 1120 983 1127 640 822 1159 1136 1185 1070
"gene_590" 10 10 14 25 10 16 13 4 6 14 12 15
"gene_591" 1301 1927 1618 1730 1528 1475 1932 1676 1632 1202 1142 938
"gene_592" 0 0 0 1 3 3 2 1 3 8 4 7
"gene_593" 1066 1019 1084 1018 1022 1067 925 1224 1205 1327 1217 1042
"gene_594" 94 111 116 133 141 118 144 199 139 150 136 97
"gene_595" 4213 4541 4106 7070 6826 6979 8102 6127 5755 4580 4636 4351
"gene_596" 247 290 238 162 172 152 146 139 178 288 453 230
"gene_597" 756 561 876 752 722 712 1033 1232 820 446 724 782
"gene_598" 3398 2570 2447 2284 2595 2387 1700 1834 1712 1737 1799 2159
"gene_599" 6 12 8 11 4 1 7 2 1 4 2 7
"gene_600" 4064 5498 4867 5737 3130 3884 5252 5944 6070 4285 4392 5861
"gene_601" 155 142 93 89 74 56 205 158 140 242 206 188
"gene_602" 55 45 51 12 22 46 62 26 30 20 8 32
"gene_603" 76 68 87 117 98 95 136 137 85 141 140 180
"gene_604" 1000 977 1116 1768 1422 1438 1416 1802 1553 1764 1324 1879
"gene_605" 680 687 570 458 523 498 325 452 439 927 635 595
"gene_606" 5251 4761 5058 6253 6722 6110 5744 5715 4036 4066 3937 4300
"gene_607" 1382 1356 1421 1484 1733 1371 1431 1639 1547 1570 1467 1474
"gene_608" 126 130 273 284 196 210 141 161 171 147 324 176
"gene_609" 1921 2152 1842 1803 1616 1453 1315 1342 1471 880 1164 979
"gene_610" 480 445 563 284 300 289 425 550 415 807 815 715
"gene_611" 1507 1663 1496 1387 1570 1592 1593 1850 1762 1469 1499 1356
"gene_612" 45 5 24 1 27 16 33 30 10 12 13 13
"gene_613" 12 36 38 5 7 5 14 22 7 4 3 2
"gene_614" 274 350 278 316 187 262 233 181 235 288 328 281
"gene_615" 174 161 207 192 208 151 308 259 255 153 170 167
"gene_616" 276 425 324 197 160 119 111 116 138 125 183 98
"gene_617" 1147 934 1038 1465 1181 1192 459 322 593 475 512 497
"gene_618" 167 183 253 59 41 70 122 176 113 41 55 77
"gene_619" 0 0 0 0 0 0 7 32 12 0 0 0
"gene_620" 49 64 38 0 0 0 13 4 7 13 13 10
"gene_621" 1 2 0 1 2 3 12 2 2 1 1 12
"gene_622" 274 393 339 313 326 452 291 365 249 508 358 348
"gene_623" 2705 3893 3019 2708 2948 3396 1456 2345 1965 3313 2312 2189
"gene_624" 878 795 1055 696 705 372 896 646 1084 675 750 916
"gene_625" 392 381 494 448 393 407 147 330 243 223 105 148
"gene_626" 12 5 17 1 2 1 0 1 3 5 1 7
"gene_627" 250 270 203 350 335 367 430 463 424 419 489 441
"gene_628" 70 57 44 76 79 90 36 76 65 104 76 30
"gene_629" 1559 1526 1594 1106 1746 1425 1466 1541 1811 1693 1616 1858
"gene_630" 2 7 21 19 21 23 11 14 7 4 5 17
"gene_631" 0 0 0 0 0 0 12 7 6 10 1 2
"gene_632" 654 748 673 373 365 294 401 405 413 312 388 282
"gene_633" 1819 2705 2824 2488 2822 1384 2192 3238 2101 2521 2925 2509
"gene_634" 50 33 32 4 10 1 55 54 63 55 10 30
"gene_635" 14 7 10 0 0 0 4 7 5 0 0 0
"gene_636" 127 267 299 164 132 121 163 113 163 73 147 110
"gene_637" 192 176 379 144 158 166 82 109 135 90 99 81
"gene_638" 11370 12612 10096 12304 13575 14412 12587 11137 13162 12238 12320 9696
"gene_639" 5 4 12 1 1 4 0 0 0 0 0 0
"gene_640" 895 853 868 768 701 739 375 302 513 1234 988 1029
"gene_641" 155 147 72 68 50 45 69 68 79 136 218 175
"gene_642" 136 120 140 174 84 206 96 55 73 125 78 87
"gene_643" 309 366 393 432 359 404 384 609 385 322 406 427
"gene_644" 443 602 475 841 772 625 568 601 508 692 704 839
"gene_645" 401 625 448 655 782 630 344 361 391 684 587 790
"gene_646" 718 715 796 944 1116 884 575 553 447 1530 1244 1446
"gene_647" 3370 2842 3629 4022 3124 4012 4444 3358 4344 3730 3808 3982
"gene_648" 37 30 57 63 15 58 21 24 12 16 7 35
"gene_649" 535 380 455 256 273 223 242 230 168 335 453 335
"gene_650" 24 45 32 50 92 81 47 63 62 20 25 10
"gene_651" 85 106 162 143 107 82 71 91 97 70 79 80
"gene_652" 21 6 15 41 6 3 17 30 47 8 2 4
"gene_653" 6 3 4 0 0 0 1 6 12 22 35 38
"gene_654" 1420 1734 1604 562 778 558 1087 1262 1595 864 743 741
"gene_655" 1960 1352 1936 1138 1846 1542 1214 1658 1044 1401 2019 1815
"gene_656" 79 67 136 10 18 11 50 110 39 19 27 38
"gene_657" 1080 1202 1006 1007 1667 1479 651 704 733 1119 1396 1269
"gene_658" 251 330 235 487 485 412 419 430 397 314 322 384
"gene_659" 0 2 1 0 0 0 16 13 4 4 4 15
"gene_660" 359 402 521 316 436 310 678 449 563 574 741 436
"gene_661" 2115 2298 1776 2442 1730 1545 2396 2408 2462 1947 1790 2049
"gene_662" 360 524 384 598 521 767 518 516 452 570 717 562
"gene_663" 361 384 450 362 436 483 224 193 230 418 492 374
"gene_664" 331 350 316 228 179 250 147 168 161 241 225 307
"gene_665" 758 600 672 994 1517 1764 541 832 515 1059 933 937
"gene_666" 145 75 90 136 82 145 70 77 65 78 70 62
"gene_667" 9673 9020 9887 9105 8470 9214 9614 7456 7704 9436 6956 7433
"gene_668" 5 3 9 5 1 1 0 2 3 8 8 5
"gene_669" 122 132 132 115 128 122 109 108 113 181 173 120
"gene_670" 672 776 662 514 471 413 267 316 239 989 935 766
"gene_671" 8285 9007 7141 5702 4771 4808 6036 8821 7048 6785 4654 6207
"gene_672" 27 37 56 36 72 33 33 28 50 35 47 55
"gene_673" 7812 7726 7917 9662 9492 9605 9379 6393 9439 8330 10672 10155
"gene_674" 639 584 544 782 818 675 460 821 727 979 772 979
"gene_675" 53 56 62 52 44 12 2 13 5 29 57 40
"gene_676" 1041 1133 1073 725 772 825 910 724 824 847 1058 1021
"gene_677" 244 208 279 240 275 284 264 335 407 372 258 426
"gene_678" 6 18 9 29 48 75 28 15 20 51 52 52
"gene_679" 49 65 50 55 56 192 27 18 68 31 30 35
"gene_680" 1621 1519 1399 990 959 1175 1639 1404 1350 1105 932 655
"gene_681" 1007 1118 1124 1572 1151 1308 1398 1195 1201 1341 1255 1510
"gene_682" 40 109 79 110 82 44 86 142 113 83 76 122
"gene_683" 6 4 1 2 2 4 0 0 0 6 35 16
"gene_684" 21 15 15 55 26 32 30 14 23 100 78 65
"gene_685" 52 55 70 25 16 17 69 48 90 24 20 8
"gene_686" 133 208 211 78 133 179 259 288 225 399 468 348
"gene_687" 1296 1262 1265 1578 1815 1641 1985 1949 2581 1022 1346 1265
"gene_688" 5226 4396 5040 4180 4951 4321 2867 4177 3282 5312 4427 4315
"gene_689" 2172 1890 2424 1968 2021 1637 1885 1734 1110 2316 2473 2029
"gene_690" 43 67 47 41 18 20 40 27 21 32 22 4
"gene_691" 399 545 523 639 637 605 465 424 469 550 471 476
"gene_692" 225 259 347 209 105 113 300 338 173 347 368 286
"gene_693" 3802 2695 3856 4418 3687 3966 2679 3093 3137 3111 3108 3745
"gene_694" 3105 3135 3007 2681 3018 2414 2620 2779 3016 2747 2782 2904
"gene_695" 0 0 0 1 2 4 0 0 0 6 10 4
"gene_696" 1113 922 618 917 1055 1003 804 804 574 800 537 551
"gene_697" 96 84 62 68 27 98 218 147 134 114 142 107
"gene_698" 1157 1193 1296 1534 1568 1509 2052 2111 2164 1805 2096 1723
"gene_699" 117 73 119 75 64 65 21 8 41 34 16 29
"gene_700" 31 38 38 55 76 101 92 68 60 7 20 22
"gene_701" 841 772 790 475 365 413 455 312 661 879 882 842
"gene_702" 262 238 234 283 564 348 406 398 391 473 324 436
"gene_703" 556 613 619 832 662 645 1247 1095 1139 1079 1224 1290
"gene_704" 519 787 608 183 392 325 356 292 362 547 405 613
"gene_705" 30 25 42 8 5 11 0 0 0 13 26 18
"gene_706" 3486 4283 4410 3975 4140 3527 2950 3007 3441 3813 4222 4417
"gene_707" 332 210 186 220 161 222 139 158 211 246 245 253
"gene_708" 403 405 441 365 312 268 492 396 508 199 258 224
"gene_709" 213 148 163 416 268 202 330 319 263 129 142 173
"gene_710" 719 664 670 345 480 856 635 576 488 462 668 934
"gene_711" 350 502 455 662 477 512 352 548 294 457 495 539
"gene_712" 746 989 1178 1147 1872 1610 1067 1362 1057 780 828 830
"gene_713" 31 16 43 24 19 30 21 59 22 73 90 84
"gene_714" 1423 1262 1382 1351 1562 1529 1857 1910 2373 1388 1577 1307
"gene_715" 144 132 159 5 47 19 26 9 18 30 48 33
"gene_716" 330 376 451 125 68 95 252 267 248 150 217 235
"gene_717" 970 901 721 824 670 782 1576 912 803 603 798 712
"gene_718" 1530 1704 1315 1367 1661 1658 872 700 678 781 968 878
"gene_719" 39 39 51 71 79 36 64 65 38 162 182 156
"gene_720" 0 0 7 0 1 2 0 0 0 1 5 8
"gene_721" 69 140 91 189 165 151 48 59 82 94 69 84
"gene_722" 67 48 68 78 121 65 119 124 154 44 18 20
"gene_723" 3702 4050 3122 2829 2844 3544 2232 3336 2679 3625 4238 5722
"gene_724" 17922 17953 14175 19903 17067 17712 17591 18762 22781 19204 21176 20244
"gene_725" 350 264 390 387 396 419 247 230 188 319 260 325
"gene_726" 229 209 139 237 316 214 268 314 336 362 304 337
"gene_727" 271 265 272 188 91 109 248 264 267 136 165 177
"gene_728" 11 5 3 0 0 0 2 0 1 0 0 0
"gene_729" 202 133 198 113 144 161 173 175 163 196 224 158
"gene_730" 613 722 1042 544 529 372 941 805 736 446 670 447
"gene_731" 97 101 76 296 293 425 105 67 74 141 114 98
"gene_732" 794 746 725 1041 1093 1002 1362 1334 1178 859 712 868
"gene_733" 508 488 596 775 881 939 682 645 716 380 442 490
"gene_734" 3870 3892 2647 4399 3567 3793 3395 3484 3492 2671 3501 4328
"gene_735" 1738 1653 1806 1749 2080 1804 1845 1669 1696 2552 1828 2741
"gene_736" 2320 2618 1920 2297 2074 2594 2583 2192 1762 2176 2570 3036
"gene_737" 4 16 11 2 0 8 27 13 22 18 31 31
"gene_738" 98 107 233 22 20 19 124 92 159 88 92 136
"gene_739" 176 217 181 210 333 233 133 165 167 118 101 247
"gene_740" 4 4 2 0 0 0 11 7 5 10 2 2
"gene_741" 927 781 1045 1020 835 724 668 595 826 964 992 1363
"gene_742" 1044 706 943 602 379 536 790 781 913 953 1193 862
"gene_743" 77 84 63 141 192 104 165 335 165 118 130 74
"gene_744" 31 47 33 72 112 89 25 44 14 79 55 67
"gene_745" 980 902 787 985 738 783 578 553 646 559 536 645
"gene_746" 15 21 12 16 35 17 27 19 18 52 78 81
"gene_747" 685 498 367 687 561 530 518 497 570 755 671 685
"gene_748" 380 282 327 232 202 248 212 241 257 213 469 291
"gene_749" 62 98 81 46 58 60 58 85 46 49 54 45
"gene_750" 377 352 499 379 365 404 540 307 547 568 487 382
"gene_751" 188 199 312 170 98 90 220 148 100 170 135 92
"gene_752" 650 568 522 875 1205 953 764 643 619 651 843 535
"gene_753" 1238 1352 1369 664 524 931 993 1141 1238 1139 1044 1265
"gene_754" 825 641 860 393 381 356 619 798 926 1125 864 828
"gene_755" 1 2 1 1 6 2 3 8 16 0 0 0
"gene_756" 800 867 987 339 306 361 583 956 941 481 648 550
"gene_757" 1987 2381 2201 1399 1672 1392 1962 1858 1750 2314 2706 1866
"gene_758" 311 333 325 648 576 510 568 942 656 776 1016 900
"gene_759" 0 0 1 0 0 0 0 0 0 0 0 0
"gene_760" 390 318 413 243 327 352 492 337 325 384 478 460
"gene_761" 1179 1124 1272 2102 2228 1958 1359 1548 1612 1202 1675 1609
"gene_762" 1932 2385 1641 1878 2298 2462 2244 2165 2945 2049 2116 2472
"gene_763" 314 350 245 409 404 361 426 321 306 200 290 259
"gene_764" 372 448 483 212 294 269 225 250 116 392 326 575
"gene_765" 103 79 70 128 105 91 35 44 55 159 135 138
"gene_766" 995 919 1336 503 556 704 1673 1487 1550 1264 1134 1029
"gene_767" 8 11 22 0 0 0 1 3 1 0 0 0
"gene_768" 886 892 929 1344 1500 1293 1367 1324 1147 1384 1445 1450
"gene_769" 143 359 81 154 85 115 70 47 119 154 112 103
"gene_770" 447 708 630 688 801 741 703 522 672 817 759 573
"gene_771" 34 65 71 147 85 121 96 127 113 30 28 21
"gene_772" 4173 2619 3391 3465 3894 4643 2657 3515 2236 3038 3439 3515
"gene_773" 749 647 482 495 442 430 515 641 413 690 846 513
"gene_774" 128 150 122 243 107 138 108 95 144 112 141 98
"gene_775" 1529 1716 1732 1731 1312 1112 1191 1295 1425 1773 1675 1509
"gene_776" 2446 2411 2835 2546 2101 2953 3668 3074 2216 3466 2653 3218
"gene_777" 47 38 37 42 56 44 84 45 27 18 33 72
"gene_778" 388 392 253 404 538 514 351 424 352 514 498 478
"gene_779" 0 1 2 13 9 15 2 7 12 16 2 13
"gene_780" 0 0 0 6 3 7 0 0 0 54 42 58
"gene_781" 199 134 144 356 469 357 125 92 132 346 457 328
"gene_782" 178 99 179 205 244 165 130 80 66 150 164 156
