"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_373" 1162 1244 898 1103 1327 1105 1121 1212 1133 1470 1389 1809
"gene_374" 1368 1186 1398 1991 2173 2400 1294 1321 1047 1377 2083 1942
"gene_375" 2242 1977 1970 2509 2380 2265 2015 2364 1815 2127 2332 2489
"gene_376" 10918 15755 16785 12462 13117 13194 7941 11688 6508 10370 10088 10423
"gene_377" 2 2 17 0 0 0 24 8 18 0 0 0
"gene_378" 45 32 52 29 98 12 259 129 170 61 21 24
"gene_379" 2229 2033 1480 2159 2936 3118 2000 2082 2135 2508 3121 3115
"gene_380" 665 567 495 505 573 808 615 774 1155 158 358 505
"gene_381" 361 423 409 529 426 877 433 391 461 703 698 962
"gene_382" 1874 2095 2842 2488 2705 2464 1674 1544 2023 2289 2088 1918
"gene_383" 2270 2508 2664 3548 3402 3082 2811 2689 2147 3311 3606 3439
"gene_384" 4177 3818 3156 4330 5452 3544 6124 5052 7511 7374 4452 6318
"gene_385" 0 0 0 15 21 48 29 20 15 0 0 0
"gene_386" 476 429 470 362 336 373 318 332 535 224 250 294
"gene_387" 1291 1448 1812 1727 1847 1609 2024 1923 2012 1841 2047 1850
"gene_388" 2197 2664 3088 2708 2662 2571 3109 2626 2930 1923 1424 1685
"gene_389" 1592 1352 2021 2550 2217 2753 1894 2277 1838 2147 1708 2071
"gene_390" 4209 5429 4914 3685 4826 3844 3641 3936 3723 3197 3583 3718
"gene_391" 10092 12052 15253 9870 9935 10602 12039 8639 10892 6924 7615 8145
"gene_392" 20 5 11 3 15 9 0 0 0 9 24 24
"gene_393" 279 279 324 408 476 433 211 224 285 308 461 382
"gene_394" 329 170 211 245 255 252 162 217 114 105 86 121
"gene_395" 0 0 0 0 0 0 12 8 15 0 0 0
"gene_396" 186 294 218 273 414 241 244 358 406 280 288 279
"gene_397" 1708 1262 1506 1400 1667 1559 1706 1771 1858 2009 2389 1845
"gene_398" 600 380 450 452 602 435 365 245 459 670 965 805
"gene_399" 14212 13264 11406 5674 7745 6397 7724 11720 9777 12833 12326 10974
"gene_400" 15092 11847 18312 15671 18341 14206 13027 11786 16421 17698 10853 14262
"gene_401" 171 118 197 177 159 165 123 173 148 33 62 88
"gene_402" 709 658 891 561 771 623 1223 1197 1329 971 615 1132
"gene_403" 18 27 35 114 67 73 36 83 62 12 32 11
"gene_404" 1364 1191 1208 1908 1898 1432 3094 1524 1597 711 1230 1020
"gene_405" 14445 11603 14739 7382 12536 12356 15644 14405 14988 12921 12212 13298
"gene_406" 1145 1548 1297 1489 1962 861 1198 936 1344 1027 974 976
"gene_407" 450 198 309 115 168 147 224 236 336 320 142 258
"gene_408" 292 276 194 188 94 68 194 112 171 371 373 405
"gene_409" 2339 2258 2462 2574 2265 3114 2286 2209 3603 2139 2467 2888
"gene_410" 1792 1889 1868 659 1082 798 964 970 985 1400 792 1679
"gene_411" 3212 2967 2983 1882 1656 1900 1474 2244 1711 3133 2486 2538
"gene_412" 2642 3915 3362 2789 2417 3256 2671 2955 2767 4423 3803 2841
"gene_413" 71 48 65 52 29 29 59 33 44 30 36 21
"gene_414" 2452 2380 2544 1455 1248 1483 1520 1473 1385 2329 3983 2327
"gene_415" 21 41 30 133 144 156 145 115 70 70 121 27
"gene_416" 35420 36782 33636 29898 34038 28514 28305 25764 27206 25964 23962 21623
"gene_417" 2682 2911 3062 4930 4829 5217 3258 3158 2529 2326 2417 2206
"gene_418" 918 1394 1070 1733 1658 1462 2759 1892 2086 1976 1603 1261
"gene_419" 15 18 15 12 2 11 3 21 21 70 12 23
"gene_420" 795 391 723 448 317 218 177 265 302 156 120 159
"gene_421" 1280 1377 1444 1139 764 606 991 977 1686 1186 1092 1391
"gene_422" 61 117 65 17 5 15 41 61 53 9 15 23
"gene_423" 2411 2586 2650 2192 2950 3148 2832 2594 2565 2227 2548 2589
"gene_424" 218 89 191 123 118 177 170 285 74 138 302 159
"gene_425" 0 0 0 18 18 9 0 11 0 0 0 0
"gene_426" 688 702 830 605 973 588 995 898 892 835 658 530
"gene_427" 1932 1426 1565 667 488 706 523 788 1120 2798 1708 1797
"gene_428" 480 624 794 476 455 332 476 376 373 839 785 645
"gene_429" 2094 2979 3138 2367 2750 3418 2753 3006 2248 3127 3130 3261
"gene_430" 3111 3821 2962 2224 2279 2336 3048 3148 2865 2811 2988 2700
"gene_431" 1192 1320 1397 1405 932 1300 1650 1161 1206 967 911 1233
"gene_432" 2589 3598 3120 1509 2065 2691 3797 4211 5152 3462 3736 4070
"gene_433" 2333 3082 2827 1477 1614 1832 3135 2542 3047 3080 2427 3177
"gene_434" 6724 6315 5670 8421 6211 8108 5065 5691 5783 8227 7420 8103
"gene_435" 1567 1682 2315 3617 3317 3691 1502 1629 1394 2645 2779 2658
"gene_436" 4768 5179 5642 8403 9329 5783 6355 7859 7036 7836 4971 4964
"gene_437" 47 55 41 29 45 35 123 83 92 45 39 53
"gene_438" 3803 3356 3008 2914 3098 2650 2529 1639 2195 2398 3094 2271
"gene_439" 571 459 520 1032 1476 1617 785 776 970 926 827 970
"gene_440" 4117 3945 3795 4177 3779 4327 2244 2624 3226 4526 4920 3918
"gene_441" 3676 3488 5011 2695 2388 2148 2788 3620 3770 4568 4700 3745
"gene_442" 423 374 418 88 152 133 120 350 153 276 364 400
"gene_443" 3426 3532 3942 3189 2658 2730 2520 2338 2836 2771 3908 3024
"gene_444" 79 206 161 442 450 273 492 427 794 458 444 235
"gene_445" 5608 6165 5533 9995 10142 10406 11777 10645 11076 13164 15797 10536
"gene_446" 658 609 670 156 206 127 197 297 262 215 145 173
"gene_447" 12658 10511 11209 9727 8879 10279 8298 7870 9045 7744 6135 6400
"gene_448" 2583 4173 3553 4261 3958 4867 4235 2592 3932 3520 3147 3742
"gene_449" 2338 2218 2605 1377 774 841 1542 1647 1791 2106 2497 2617
"gene_450" 14 15 12 61 56 39 0 0 0 23 20 41
"gene_451" 3776 4441 3202 3711 3011 2770 4861 3114 4106 3561 3244 3295
"gene_452" 12 3 36 0 0 0 39 6 3 9 11 8
"gene_453" 441 348 667 452 521 556 665 721 414 491 553 579
"gene_454" 556 624 533 362 262 339 565 415 417 148 95 120
"gene_455" 27 12 3 44 248 74 33 39 47 106 67 86
"gene_456" 2706 2780 2336 3864 3839 3005 4900 4183 5050 5562 6535 4311
"gene_457" 1111 1083 1935 1144 858 945 982 844 961 1617 1765 1838
"gene_458" 3761 3108 4332 3179 2664 3067 1809 1659 1835 3145 2194 2324
"gene_459" 2232 2295 2108 1673 1544 1485 1198 1311 1274 1094 1652 1630
"gene_460" 3288 2495 3068 4238 3953 4670 6639 6442 6435 6352 7361 6153
"gene_461" 115 242 142 276 468 265 182 280 341 103 186 139
"gene_462" 844 1218 1017 800 574 929 523 667 494 1411 1376 1842
"gene_463" 1606 1779 1279 1280 1482 2341 1329 1955 2103 965 1161 1208
"gene_464" 2382 2164 2711 1700 1926 1289 3336 2995 3108 1123 1203 1139
"gene_465" 1309 1691 1391 826 1032 997 1126 1342 1026 820 762 656
"gene_466" 15 29 9 23 23 33 133 142 92 18 24 12
"gene_467" 0 0 0 8 11 11 11 50 29 2 3 15
"gene_468" 0 0 0 27 27 35 14 8 24 0 6 2
"gene_469" 723 1008 1321 1212 1612 1870 1752 1700 1545 1297 1283 1518
"gene_470" 10365 10992 12280 18227 14500 18626 10145 9970 10230 12965 20529 14398
"gene_471" 121 138 89 62 30 56 24 36 44 62 71 59
"gene_472" 129 64 132 200 106 77 136 179 200 95 27 89
"gene_473" 1220 1011 902 1017 923 2432 1465 1023 1052 1265 1418 912
"gene_474" 91 141 394 315 358 380 538 421 629 230 238 229
"gene_475" 8 11 21 38 48 53 52 33 53 82 127 88
"gene_476" 0 0 0 8 3 9 5 8 8 2 3 8
"gene_477" 20 36 64 50 47 76 139 139 120 232 229 118
"gene_478" 3079 1874 3173 1338 1629 1661 1833 1955 1753 1395 2192 1403
"gene_479" 867 1511 898 2373 2700 2792 1297 1270 1394 2183 1553 2059
"gene_480" 6277 5570 8479 6000 4641 5482 6226 4970 7470 7658 7189 6441
"gene_481" 9 3 6 0 0 0 3 3 3 15 17 9
"gene_482" 262 186 227 856 730 832 642 353 467 462 527 506
"gene_483" 230 89 145 50 67 35 139 112 126 64 58 55
"gene_484" 632 438 661 123 208 280 229 270 211 215 212 159
"gene_485" 398 509 464 368 439 392 642 400 495 682 718 880
"gene_486" 205 302 314 112 106 156 239 258 262 141 220 165
"gene_487" 1212 1217 1309 720 315 562 464 542 874 723 447 611
"gene_488" 88 141 189 164 83 164 121 229 126 120 47 82
"gene_489" 2177 1597 2074 1942 2691 2139 1936 1570 1871 1742 2292 1959
"gene_490" 1024 1080 1009 680 742 580 1176 1098 870 959 541 891
"gene_491" 103 56 82 82 29 26 98 79 58 120 61 150
"gene_492" 5386 4750 9138 6139 5600 4776 5541 6002 6988 4314 4308 4273
"gene_493" 1948 2491 3370 2008 1985 1889 1795 1818 2027 1477 1595 1497
"gene_494" 250 112 192 202 156 139 248 253 458 165 170 361
"gene_495" 1127 1041 1058 352 248 211 556 414 388 329 355 327
"gene_496" 129 73 221 89 30 64 188 142 229 215 162 198
"gene_497" 2400 2188 3048 3476 3267 3559 2024 2633 2083 1952 2144 1908
"gene_498" 17 33 12 23 45 9 117 58 42 47 82 35
"gene_499" 958 762 1079 797 886 1468 1636 1639 1577 552 1030 576
"gene_500" 2 6 0 20 21 129 0 9 2 0 0 0
"gene_501" 2959 3218 3106 2109 2464 2886 4311 4311 4589 4379 5102 4823
"gene_502" 853 1026 989 632 488 718 923 1776 1197 736 461 685
"gene_503" 6832 5330 6362 6941 7006 6474 7229 7903 6600 5082 5895 7738
"gene_504" 174 80 135 248 164 142 55 62 55 229 150 261
"gene_505" 10315 11347 10205 11917 16070 13802 7814 7964 6553 14523 15839 13967
"gene_506" 8 2 3 0 0 0 35 35 52 0 0 0
"gene_507" 1038 1071 1235 1432 1850 1502 1371 1302 1320 2926 2127 2564
"gene_508" 9 2 0 18 18 14 2 5 14 0 0 0
"gene_509" 4098 5858 6923 5979 6968 7512 6265 6306 5842 10497 9171 9100
"gene_510" 11364 8333 6673 6779 9238 5902 8586 7832 9459 9476 10427 8759
"gene_511" 635 523 459 653 702 620 373 339 292 389 424 242
"gene_512" 20 29 27 21 17 17 32 15 30 30 21 17
"gene_513" 11 5 14 24 14 50 8 59 11 0 0 0
"gene_514" 1103 1612 1842 1721 1633 1253 1215 1333 1032 1265 1245 1548
"gene_515" 6559 7676 7277 5365 7183 7442 6806 5535 6042 3923 4123 4436
"gene_516" 1395 1223 1330 1194 792 1091 717 977 1120 1126 989 1139
"gene_517" 111 80 94 123 120 111 47 12 23 114 23 142
"gene_518" 10820 8592 8439 10177 8723 9288 14742 14373 11802 12644 11036 12377
"gene_519" 1912 1959 1492 1471 1741 2198 1679 1858 3202 1306 1582 1115
"gene_520" 3 15 3 0 0 0 12 33 71 5 0 17
"gene_521" 12203 9359 10276 5502 7885 7029 7032 6673 6195 9714 10276 15235
"gene_522" 23 8 9 2 2 6 11 29 9 12 23 14
"gene_523" 0 0 0 6 18 11 6 41 36 0 0 0
"gene_524" 245 223 192 24 18 185 238 352 388 320 242 152
"gene_525" 25094 46158 27211 42303 34748 35918 25909 25730 36388 35120 41732 40383
"gene_526" 3270 3365 3639 1311 1456 962 1053 974 1109 1142 1220 1168
"gene_527" 44 12 70 9 0 3 42 30 32 27 33 35
"gene_528" 30 76 27 2 3 12 45 33 17 9 15 3
"gene_529" 3 0 9 0 0 0 52 41 42 0 0 0
"gene_530" 83 150 100 223 98 120 229 261 344 97 59 100
"gene_531" 105 142 85 12 12 5 0 0 0 76 141 120
"gene_532" 1067 1292 1267 1386 1362 1639 1489 1189 1100 1508 974 1150
"gene_533" 1411 1662 1527 1932 2570 2079 2421 2115 1820 2106 1802 1989
"gene_534" 161 92 135 233 205 303 306 302 277 289 291 186
"gene_535" 30 48 24 23 20 35 3 21 9 76 139 52
"gene_536" 385 391 518 495 145 270 314 298 353 292 405 418
"gene_537" 9 15 18 0 0 0 12 21 26 48 24 23
"gene_538" 1108 1574 1109 588 703 521 1036 548 795 1091 1009 692
"gene_539" 312 508 597 686 667 1073 933 579 656 648 789 742
"gene_540" 570 576 735 127 229 230 411 438 433 1115 708 997
"gene_541" 7750 6841 7258 5700 6714 6829 6332 6789 8889 5756 3809 5044
"gene_542" 156 86 136 29 24 5 105 64 76 114 244 135
"gene_543" 36 23 39 68 21 41 44 32 21 18 20 12
"gene_544" 3794 3370 4014 1705 2776 2239 3129 3179 2824 3329 2873 3077
"gene_545" 694 595 765 902 950 541 589 745 652 895 1059 1052
"gene_546" 1147 1288 998 1473 1235 1364 1626 1705 1435 2462 2029 2032
"gene_547" 242 202 335 55 206 183 185 202 161 264 303 265
"gene_548" 1170 1038 1203 885 1355 1712 1553 1839 2158 1647 1464 1382
"gene_549" 438 252 427 614 824 552 408 429 597 773 698 929
"gene_550" 47 36 56 42 30 33 0 8 5 100 38 123
"gene_551" 3605 3329 3120 4664 2826 3291 1367 1682 1632 4567 4655 5118
"gene_552" 224 155 118 165 156 141 177 138 133 185 267 205
"gene_553" 312 345 332 109 203 144 412 215 217 261 217 235
"gene_554" 4076 4205 6108 5586 7408 5536 6709 5814 5588 5086 3344 4821
"gene_555" 2450 1765 2189 3483 2594 3002 3850 4456 3727 3920 3409 3765
"gene_556" 2153 2368 2347 2214 1721 1677 1650 1852 2341 2594 2245 1974
"gene_557" 2555 2809 3130 1958 2409 1277 2814 3767 2238 1671 1989 1645
"gene_558" 227 405 395 477 236 376 315 308 323 552 473 553
"gene_559" 11 44 56 80 21 45 174 132 127 88 18 24
"gene_560" 158 198 173 227 492 692 174 324 329 317 242 179
"gene_561" 948 1002 980 1370 1062 1439 1402 1350 1427 918 794 802
"gene_562" 294 294 291 80 27 64 267 192 350 464 258 409
"gene_563" 5035 4371 4506 6442 5744 4021 3947 4305 4582 3870 4252 4120
"gene_564" 2541 2191 2797 2644 4583 1950 3556 2445 2935 3211 1626 1745
"gene_565" 3942 4424 4161 2202 2723 2676 3173 2953 3339 2035 2091 2905
"gene_566" 3209 2791 2767 2155 2720 2561 2726 2364 2780 1517 2294 2342
"gene_567" 12444 20197 18826 19900 19850 16826 18397 17015 13792 16412 17068 14735
"gene_568" 747 942 727 1318 1124 1589 905 924 1192 827 827 850
"gene_569" 120 144 147 152 120 170 59 73 123 61 33 68
"gene_570" 1135 936 1150 1609 1483 2132 823 909 870 762 1439 1033
"gene_571" 9 3 2 17 12 3 0 0 0 0 0 0
"gene_572" 5132 5426 4218 5452 4079 4167 4874 4759 5889 6150 5991 6686
"gene_573" 2367 2152 1968 1771 2603 1892 1538 1768 2027 4491 4661 4164
"gene_574" 188 68 71 12 39 27 18 42 26 106 23 65
"gene_575" 826 688 665 495 371 500 1023 918 805 1041 1862 1668
"gene_576" 6 6 11 2 9 2 0 0 0 30 21 15
"gene_577" 1402 1944 2503 1397 2303 2683 3182 3024 3597 2652 1521 2594
"gene_578" 8579 8148 7900 10426 9618 8564 10002 8932 12261 10423 9736 7797
"gene_579" 598 515 797 474 591 505 462 373 374 385 344 533
"gene_580" 56 59 53 56 20 45 52 103 42 164 176 88
"gene_581" 2755 2823 2924 2130 2408 2458 1723 2015 3080 2582 2064 2153
"gene_582" 2803 2794 2359 1921 1898 1305 1753 2055 2450 2012 2168 2555
"gene_583" 1556 2423 1765 2273 1918 1845 1791 1623 2348 1856 1858 2097
"gene_584" 12776 13688 14580 10642 9780 9836 9344 11306 9091 18305 20776 23441
"gene_585" 9874 9717 11911 11606 9833 13873 11283 13164 14141 9276 11453 17538
"gene_586" 5418 3817 3356 5511 5597 6797 5574 5538 4576 5524 7339 7473
"gene_587" 1017 1226 1197 2080 1208 962 2162 2067 1926 1902 1697 1744
"gene_588" 2415 1665 2395 2448 2238 2153 1785 1453 1448 1095 1579 1958
"gene_589" 1623 2033 2006 2800 2458 2817 1600 2055 2897 2839 2962 2674
"gene_590" 26 26 35 64 24 41 33 9 15 35 29 36
"gene_591" 3253 4817 4044 4326 3821 3686 4830 4189 4080 3005 2856 2344
"gene_592" 0 0 0 3 8 8 6 3 8 20 11 18
"gene_593" 2665 2548 2711 2545 2555 2667 2312 3061 3012 3318 3042 2605
"gene_594" 235 277 291 332 352 294 361 497 347 376 339 242
"gene_595" 10532 11352 10265 17676 17065 17447 20256 15318 14388 11450 11591 10877
"gene_596" 617 724 594 406 430 380 365 348 444 721 1133 576
"gene_597" 1889 1402 2189 1879 1805 1779 2583 3080 2050 1115 1811 1956
"gene_598" 8495 6426 6117 5709 6488 5967 4250 4585 4279 4342 4498 5397
"gene_599" 15 29 21 27 9 2 17 6 2 9 6 18
"gene_600" 10161 13745 12167 14342 7826 9709 13130 14861 15176 10712 10980 14653
"gene_601" 386 356 232 223 185 141 512 395 350 605 515 470
"gene_602" 138 112 127 30 55 115 155 65 74 50 21 79
"gene_603" 191 171 217 292 245 236 339 342 212 352 350 450
"gene_604" 2500 2442 2789 4421 3556 3595 3541 4505 3883 4411 3311 4697
"gene_605" 1700 1718 1424 1145 1308 1245 814 1129 1098 2317 1588 1486
"gene_606" 13127 11903 12645 15632 16805 15276 14361 14286 10089 10165 9842 10750
"gene_607" 3456 3391 3552 3709 4332 3427 3577 4097 3868 3926 3668 3685
"gene_608" 315 326 683 709 489 524 353 403 427 368 809 439
"gene_609" 4802 5380 4605 4508 4039 3633 3286 3355 3677 2200 2909 2448
"gene_610" 1200 1114 1408 711 750 723 1064 1374 1036 2017 2036 1788
"gene_611" 3767 4158 3739 3468 3926 3980 3982 4626 4406 3673 3748 3391
"gene_612" 112 12 59 3 67 41 83 76 26 29 32 33
"gene_613" 30 91 95 14 18 14 35 55 18 11 8 5
"gene_614" 685 874 695 791 468 655 582 452 588 720 821 703
"gene_615" 435 402 518 479 520 377 770 647 638 382 424 418
"gene_616" 691 1062 811 492 400 298 277 291 345 312 458 245
"gene_617" 2867 2335 2595 3662 2952 2980 1147 806 1483 1186 1280 1242
"gene_618" 418 458 633 148 102 174 306 439 282 103 136 192
"gene_619" 0 0 0 0 0 0 17 79 29 0 0 0
"gene_620" 123 159 95 0 0 0 33 11 18 32 32 24
"gene_621" 3 5 0 2 5 8 29 5 5 3 2 29
"gene_622" 685 982 847 782 815 1129 727 912 623 1270 894 871
"gene_623" 6764 9732 7547 6770 7370 8491 3641 5864 4912 8283 5779 5473
"gene_624" 2195 1988 2636 1741 1762 930 2239 1615 2709 1688 1876 2289
"gene_625" 979 952 1235 1121 983 1018 368 826 608 558 264 370
"gene_626" 29 12 42 3 6 2 0 3 8 14 3 18
"gene_627" 626 674 508 876 836 917 1076 1158 1061 1047 1223 1103
"gene_628" 176 142 109 191 197 226 91 191 164 259 189 74
"gene_629" 3897 3815 3985 2765 4365 3564 3665 3852 4527 4233 4039 4645
"gene_630" 5 18 52 48 53 58 27 35 17 9 12 42
"gene_631" 0 0 0 0 0 0 30 17 15 26 3 6
"gene_632" 1635 1870 1683 933 912 735 1002 1012 1032 779 971 705
"gene_633" 4547 6764 7061 6220 7055 3459 5480 8094 5253 6302 7312 6273
"gene_634" 126 82 79 9 26 3 138 135 158 138 24 74
"gene_635" 35 17 26 0 0 0 9 18 14 0 0 0
"gene_636" 317 668 747 409 329 303 408 282 408 183 367 276
"gene_637" 480 441 947 361 395 415 206 273 336 224 248 203
"gene_638" 28426 31529 25239 30761 33938 36029 31468 27842 32906 30595 30800 24241
"gene_639" 12 9 30 3 2 9 0 0 0 0 0 0
"gene_640" 2238 2133 2171 1921 1752 1848 938 755 1282 3085 2470 2573
"gene_641" 388 367 179 171 126 112 173 171 198 339 545 436
"gene_642" 341 300 350 435 211 515 241 136 182 314 195 217
"gene_643" 773 915 982 1079 897 1011 959 1523 964 806 1015 1068
"gene_644" 1108 1506 1186 2103 1930 1562 1421 1503 1271 1729 1761 2098
"gene_645" 1002 1562 1121 1638 1956 1574 859 902 977 1709 1467 1974
"gene_646" 1794 1786 1991 2359 2789 2211 1436 1383 1118 3824 3111 3615
"gene_647" 8426 7105 9073 10056 7811 10029 11111 8395 10859 9324 9521 9956
"gene_648" 92 74 142 158 36 145 52 59 30 41 17 88
"gene_649" 1336 950 1136 641 683 558 606 576 420 838 1132 836
"gene_650" 61 112 79 126 230 203 117 158 156 50 64 24
"gene_651" 214 265 406 358 267 205 177 227 242 174 197 200
"gene_652" 53 15 36 103 15 8 42 76 118 21 5 11
"gene_653" 15 8 9 0 0 0 2 15 29 56 86 95
"gene_654" 3550 4335 4011 1405 1944 1394 2717 3156 3988 2161 1858 1852
"gene_655" 4900 3379 4841 2845 4615 3855 3035 4145 2611 3503 5048 4538
"gene_656" 198 167 341 26 44 27 126 274 97 48 67 94
"gene_657" 2700 3006 2515 2517 4168 3698 1627 1761 1832 2797 3489 3173
"gene_658" 627 826 588 1217 1214 1030 1048 1074 992 785 806 959
"gene_659" 0 5 3 0 0 0 41 32 9 11 11 38
"gene_660" 898 1006 1303 791 1091 774 1695 1123 1408 1435 1853 1089
"gene_661" 5288 5744 4441 6105 4326 3862 5989 6021 6155 4868 4476 5123
"gene_662" 900 1309 959 1495 1303 1918 1295 1291 1129 1426 1792 1405
"gene_663" 902 961 1126 906 1091 1208 561 483 574 1044 1230 935
"gene_664" 827 874 791 571 447 626 367 421 403 603 564 767
"gene_665" 1894 1500 1679 2485 3792 4411 1353 2080 1286 2648 2332 2342
"gene_666" 362 188 224 339 206 362 176 192 164 194 174 156
"gene_667" 24182 22550 24717 22764 21176 23035 24035 18639 19261 23591 17391 18583
"gene_668" 14 8 23 12 3 3 0 5 8 20 20 14
"gene_669" 306 330 329 288 320 305 273 271 282 452 433 300
"gene_670" 1680 1939 1655 1285 1177 1032 667 791 597 2473 2336 1915
"gene_671" 20714 22518 17852 14256 11927 12020 15089 22052 17620 16962 11635 15517
"gene_672" 68 92 139 91 180 83 83 70 124 86 117 138
"gene_673" 19529 19315 19792 24155 23730 24014 23448 15983 23598 20824 26680 25386
"gene_674" 1597 1459 1359 1956 2045 1686 1150 2052 1817 2448 1930 2447
"gene_675" 133 141 155 130 109 30 6 33 12 73 142 100
"gene_676" 2602 2832 2683 1812 1930 2064 2274 1809 2061 2118 2644 2553
"gene_677" 611 520 697 600 688 711 661 836 1017 929 644 1065
"gene_678" 15 44 23 73 121 186 70 38 50 127 130 129
"gene_679" 123 164 124 138 141 479 68 45 171 77 74 88
"gene_680" 4052 3797 3498 2474 2397 2936 4097 3509 3374 2762 2330 1636
"gene_681" 2517 2794 2811 3929 2877 3271 3495 2986 3003 3352 3138 3774
"gene_682" 100 273 198 276 206 111 215 355 282 208 191 306
"gene_683" 15 11 3 6 6 9 0 0 0 15 88 41
"gene_684" 53 38 38 138 65 79 74 35 58 250 194 162
"gene_685" 130 138 174 64 39 42 173 121 226 61 50 21
"gene_686" 332 520 527 195 333 447 648 720 562 997 1171 871
"gene_687" 3241 3156 3164 3944 4536 4102 4962 4873 6453 2555 3365 3164
"gene_688" 13065 10989 12600 10450 12377 10803 7167 10442 8206 13279 11068 10786
"gene_689" 5430 4726 6059 4921 5052 4092 4714 4335 2774 5789 6183 5073
"gene_690" 108 167 117 102 44 50 100 68 53 80 56 9
"gene_691" 997 1364 1308 1597 1592 1514 1162 1061 1173 1376 1177 1191
"gene_692" 564 648 867 523 262 283 750 844 432 867 921 715
"gene_693" 9506 6738 9639 11045 9217 9915 6697 7732 7842 7777 7771 9364
"gene_694" 7762 7838 7518 6703 7545 6035 6550 6948 7539 6867 6956 7259
"gene_695" 0 0 0 2 6 9 0 0 0 15 24 9
"gene_696" 2783 2306 1544 2292 2638 2508 2011 2011 1435 2000 1342 1377
"gene_697" 239 211 156 170 67 244 544 368 335 285 356 267
"gene_698" 2892 2983 3239 3835 3920 3773 5129 5277 5411 4514 5241 4308
"gene_699" 292 182 297 186 161 164 52 20 103 85 39 73
"gene_700" 77 94 94 138 191 253 230 171 150 18 50 55
"gene_701" 2102 1929 1976 1186 912 1032 1138 780 1653 2197 2206 2106
"gene_702" 655 595 585 708 1409 870 1015 995 977 1182 811 1091
"gene_703" 1389 1533 1548 2079 1655 1614 3118 2738 2848 2697 3059 3226
"gene_704" 1298 1968 1521 458 980 812 889 729 905 1367 1012 1533
"gene_705" 76 64 105 20 14 27 0 0 0 32 65 45
"gene_706" 8715 10708 11026 9936 10350 8817 7376 7517 8603 9533 10555 11042
"gene_707" 830 524 465 550 403 556 347 395 527 615 612 633
"gene_708" 1008 1014 1103 914 780 671 1230 991 1271 498 644 561
"gene_709" 533 371 408 1039 670 505 826 798 658 323 355 433
"gene_710" 1797 1661 1674 862 1200 2141 1588 1439 1220 1155 1670 2335
"gene_711" 876 1256 1138 1656 1192 1280 880 1371 735 1142 1238 1348
"gene_712" 1865 2473 2945 2867 4679 4024 2667 3405 2642 1950 2071 2076
"gene_713" 77 41 108 61 48 76 52 148 56 182 226 211
"gene_714" 3558 3155 3455 3377 3906 3823 4642 4774 5932 3470 3942 3267
"gene_715" 359 330 398 14 117 47 65 23 44 76 121 82
"gene_716" 826 939 1127 314 170 236 629 667 621 374 542 586
"gene_717" 2426 2253 1802 2059 1674 1955 3941 2279 2008 1508 1994 1779
"gene_718" 3824 4261 3286 3417 4152 4145 2179 1750 1694 1953 2420 2195
"gene_719" 97 98 127 177 197 89 161 164 95 405 455 391
"gene_720" 0 0 18 0 2 5 0 0 0 2 14 20
"gene_721" 173 350 227 473 412 377 120 148 205 235 173 211
"gene_722" 167 121 171 195 303 164 298 309 385 111 44 50
"gene_723" 9256 10124 7805 7073 7109 8861 5580 8341 6697 9062 10595 14306
