"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_385" 0 0 0 9 13 29 17 12 9 0 0 0
"gene_386" 285 257 282 217 202 224 191 199 321 135 150 176
"gene_387" 775 869 1087 1036 1108 965 1215 1154 1207 1105 1228 1110
"gene_388" 1318 1598 1853 1625 1597 1543 1865 1575 1758 1154 855 1011
"gene_389" 955 811 1213 1530 1330 1652 1136 1366 1103 1288 1025 1243
"gene_390" 2525 3257 2948 2211 2895 2306 2185 2362 2234 1918 2150 2231
"gene_391" 6055 7231 9152 5922 5961 6361 7224 5184 6535 4155 4569 4887
"gene_392" 12 3 6 2 9 5 0 0 0 5 15 15
"gene_393" 167 167 195 245 285 260 126 135 171 185 276 229
"gene_394" 197 102 126 147 153 151 97 130 68 63 52 73
"gene_395" 0 0 0 0 0 0 7 5 9 0 0 0
"gene_396" 112 176 131 164 248 145 146 215 244 168 173 167
"gene_397" 1025 757 904 840 1000 935 1024 1063 1115 1205 1434 1107
"gene_398" 360 228 270 271 361 261 219 147 275 402 579 483
"gene_399" 8527 7958 6844 3405 4647 3838 4635 7032 5866 7700 7395 6585
"gene_400" 9055 7108 10987 9403 11005 8524 7816 7072 9853 10619 6512 8557
"gene_401" 103 71 118 106 95 99 74 104 89 20 37 53
"gene_402" 425 395 535 336 463 374 734 718 797 583 369 679
"gene_403" 11 16 21 68 40 44 22 50 37 7 19 6
"gene_404" 818 715 725 1145 1139 859 1856 915 958 426 738 612
"gene_405" 8667 6962 8844 4429 7522 7414 9386 8643 8993 7753 7327 7979
"gene_406" 687 929 778 894 1177 516 719 562 806 616 585 585
"gene_407" 270 119 185 69 101 88 135 142 202 192 85 155
"gene_408" 175 165 116 113 56 41 116 67 103 223 224 243
"gene_409" 1404 1355 1477 1545 1359 1868 1372 1325 2162 1284 1480 1733
"gene_410" 1075 1134 1121 395 649 479 578 582 591 840 475 1007
"gene_411" 1927 1780 1790 1129 994 1140 885 1346 1026 1880 1492 1523
"gene_412" 1585 2349 2017 1674 1450 1954 1603 1773 1660 2654 2282 1705
"gene_413" 43 29 39 31 17 17 35 20 26 18 22 13
"gene_414" 1471 1428 1526 873 749 890 912 884 831 1397 2390 1396
"gene_415" 13 25 18 80 86 94 87 69 42 42 73 16
"gene_416" 21252 22069 20182 17939 20423 17108 16983 15458 16324 15578 14377 12974
"gene_417" 1609 1746 1837 2958 2897 3130 1955 1895 1517 1395 1450 1324
"gene_418" 551 836 642 1040 995 877 1655 1135 1252 1185 962 756
"gene_419" 9 11 9 7 1 6 2 13 13 42 7 14
"gene_420" 477 235 434 269 190 131 106 159 181 94 72 95
"gene_421" 768 826 866 684 458 364 595 586 1012 712 655 835
"gene_422" 36 70 39 10 3 9 25 36 32 5 9 14
"gene_423" 1446 1552 1590 1315 1770 1889 1699 1556 1539 1336 1529 1554
"gene_424" 131 54 115 74 71 106 102 171 45 83 181 95
"gene_425" 0 0 0 11 11 5 0 6 0 0 0 0
"gene_426" 413 421 498 363 584 353 597 539 535 501 395 318
"gene_427" 1159 855 939 400 293 424 314 473 672 1679 1025 1078
"gene_428" 288 375 476 285 273 199 285 225 224 504 471 387
"gene_429" 1256 1787 1883 1420 1650 2051 1652 1804 1349 1876 1878 1956
"gene_430" 1866 2293 1777 1335 1367 1402 1829 1889 1719 1686 1793 1620
"gene_431" 715 792 838 843 559 780 990 696 724 580 546 740
"gene_432" 1554 2159 1872 905 1239 1615 2278 2526 3091 2077 2242 2442
"gene_433" 1400 1849 1696 886 968 1099 1881 1525 1828 1848 1456 1906
"gene_434" 4035 3789 3402 5053 3726 4865 3039 3415 3470 4936 4452 4862
"gene_435" 940 1009 1389 2170 1990 2215 901 977 836 1587 1667 1595
"gene_436" 2861 3107 3385 5042 5597 3470 3813 4715 4222 4702 2983 2978
"gene_437" 28 33 25 17 27 21 74 50 55 27 24 32
"gene_438" 2282 2014 1805 1748 1859 1590 1517 984 1317 1439 1856 1363
"gene_439" 343 275 312 619 885 970 471 465 582 555 496 582
"gene_440" 2470 2367 2277 2506 2267 2596 1346 1575 1935 2715 2952 2351
"gene_441" 2205 2093 3006 1617 1433 1289 1673 2172 2262 2741 2820 2247
"gene_442" 254 225 251 53 91 80 72 210 92 165 218 240
"gene_443" 2055 2119 2365 1914 1595 1638 1512 1403 1702 1663 2345 1815
"gene_444" 47 124 96 265 270 164 295 256 476 275 266 141
"gene_445" 3365 3699 3320 5997 6085 6244 7066 6387 6645 7898 9478 6322
"gene_446" 395 365 402 94 124 76 118 178 157 129 87 104
"gene_447" 7595 6306 6725 5836 5327 6167 4979 4722 5427 4646 3681 3840
"gene_448" 1550 2504 2132 2556 2375 2920 2541 1555 2359 2112 1888 2245
"gene_449" 1403 1331 1563 826 465 505 925 988 1075 1264 1498 1570
"gene_450" 8 9 7 36 34 24 0 0 0 14 12 25
"gene_451" 2265 2665 1921 2226 1806 1662 2916 1868 2464 2136 1946 1977
"gene_452" 7 2 22 0 0 0 24 4 2 5 6 5
"gene_453" 265 209 400 271 313 334 399 433 248 295 332 347
"gene_454" 334 375 320 217 157 204 339 249 250 89 57 72
"gene_455" 16 7 2 26 149 45 20 24 28 64 40 52
"gene_456" 1624 1668 1402 2318 2304 1803 2940 2510 3030 3337 3921 2586
"gene_457" 666 650 1161 686 515 567 589 506 576 970 1059 1103
"gene_458" 2256 1865 2599 1907 1598 1840 1085 995 1101 1887 1316 1395
"gene_459" 1339 1377 1265 1004 926 891 719 786 765 656 991 978
"gene_460" 1973 1497 1841 2543 2372 2802 3984 3865 3861 3811 4416 3692
"gene_461" 69 145 85 165 281 159 109 168 205 62 112 84
"gene_462" 506 731 610 480 345 557 314 400 296 846 825 1105
"gene_463" 964 1067 767 768 889 1405 797 1173 1262 579 696 725
"gene_464" 1429 1298 1626 1020 1155 774 2002 1797 1865 674 722 684
"gene_465" 785 1015 835 495 619 598 675 805 615 492 457 394
"gene_466" 9 17 5 14 14 20 80 85 55 11 15 7
"gene_467" 0 0 0 5 6 6 6 30 17 1 2 9
"gene_468" 0 0 0 16 16 21 8 5 15 0 4 1
"gene_469" 434 605 793 727 967 1122 1051 1020 927 778 770 911
"gene_470" 6219 6595 7368 10936 8700 11175 6087 5982 6138 7779 12317 8639
"gene_471" 73 83 54 37 18 34 15 22 26 37 43 35
"gene_472" 77 38 79 120 64 46 82 107 120 57 16 54
"gene_473" 732 606 541 610 554 1459 879 614 631 759 851 547
"gene_474" 55 85 236 189 215 228 323 253 377 138 143 137
"gene_475" 5 6 13 23 29 32 31 20 32 49 76 53
"gene_476" 0 0 0 5 2 5 3 5 5 1 2 5
"gene_477" 12 22 38 30 28 45 84 84 72 139 137 71
"gene_478" 1847 1125 1904 803 977 996 1100 1173 1052 837 1315 842
"gene_479" 520 906 539 1424 1620 1675 778 762 836 1310 932 1235
"gene_480" 3766 3342 5087 3600 2785 3289 3735 2982 4482 4595 4314 3865
"gene_481" 5 2 4 0 0 0 2 2 2 9 10 5
"gene_482" 157 112 136 514 438 499 385 212 280 277 316 304
"gene_483" 138 54 87 30 40 21 84 67 75 38 35 33
"gene_484" 379 263 396 74 125 168 137 162 126 129 127 95
"gene_485" 239 305 278 221 264 235 385 240 297 409 431 528
"gene_486" 123 181 188 67 64 94 144 155 157 85 132 99
"gene_487" 727 730 785 432 189 337 278 325 525 434 268 366
"gene_488" 53 85 114 98 50 98 73 137 75 72 28 49
"gene_489" 1306 958 1245 1165 1615 1284 1162 942 1123 1045 1375 1175
"gene_490" 615 648 605 408 445 348 705 659 522 575 325 535
"gene_491" 62 34 49 49 17 15 59 47 35 72 36 90
"gene_492" 3232 2850 5483 3684 3360 2865 3325 3601 4193 2588 2585 2564
"gene_493" 1169 1495 2022 1205 1191 1134 1077 1091 1216 886 957 898
"gene_494" 150 67 115 121 94 84 149 152 275 99 102 216
"gene_495" 676 625 635 211 149 126 334 248 233 197 213 196
"gene_496" 77 44 133 54 18 38 113 85 137 129 97 119
"gene_497" 1440 1313 1829 2085 1960 2135 1215 1580 1250 1171 1286 1145
"gene_498" 10 20 7 14 27 5 70 35 25 28 49 21
"gene_499" 575 457 647 478 532 881 982 984 946 331 618 345
"gene_500" 1 4 0 12 13 77 0 5 1 0 0 0
"gene_501" 1775 1931 1864 1265 1478 1732 2586 2586 2754 2627 3061 2894
"gene_502" 512 615 594 379 293 431 554 1065 718 442 276 411
"gene_503" 4099 3198 3817 4165 4204 3885 4337 4742 3960 3049 3537 4643
"gene_504" 105 48 81 149 98 85 33 37 33 137 90 156
"gene_505" 6189 6808 6123 7150 9642 8281 4688 4778 3932 8714 9504 8380
"gene_506" 5 1 2 0 0 0 21 21 31 0 0 0
"gene_507" 623 643 741 859 1110 901 823 781 792 1755 1276 1538
"gene_508" 5 1 0 11 11 8 1 3 8 0 0 0
"gene_509" 2459 3515 4154 3587 4181 4507 3759 3784 3505 6298 5503 5460
"gene_510" 6818 5000 4004 4067 5543 3541 5152 4699 5675 5685 6256 5255
"gene_511" 381 314 275 392 421 372 224 204 175 234 255 145
"gene_512" 12 17 16 13 10 10 19 9 18 18 13 10
"gene_513" 6 3 8 15 8 30 5 35 6 0 0 0
"gene_514" 662 967 1105 1033 980 752 729 800 619 759 747 929
"gene_515" 3935 4605 4366 3219 4310 4465 4084 3321 3625 2354 2474 2662
"gene_516" 837 734 798 716 475 655 430 586 672 675 594 684
"gene_517" 66 48 56 74 72 66 28 7 14 68 14 85
"gene_518" 6492 5155 5064 6106 5234 5573 8845 8624 7081 7586 6622 7426
"gene_519" 1147 1175 895 883 1045 1319 1007 1115 1921 784 949 669
"gene_520" 2 9 2 0 0 0 7 20 43 3 0 10
"gene_521" 7322 5615 6165 3301 4731 4217 4219 4004 3717 5828 6165 9141
"gene_522" 14 5 5 1 1 4 6 17 5 7 14 8
"gene_523" 0 0 0 4 11 6 4 25 22 0 0 0
"gene_524" 147 134 115 15 11 111 143 211 233 192 145 91
"gene_525" 15056 27695 16326 25382 20849 21551 15545 15438 21833 21072 25039 24230
"gene_526" 1962 2019 2184 786 874 577 632 585 665 685 732 701
"gene_527" 26 7 42 5 0 2 25 18 19 16 20 21
"gene_528" 18 45 16 1 2 7 27 20 10 5 9 2
"gene_529" 2 0 5 0 0 0 31 25 25 0 0 0
"gene_530" 50 90 60 134 59 72 137 156 206 58 35 60
"gene_531" 63 85 51 7 7 3 0 0 0 45 85 72
"gene_532" 640 775 760 832 817 984 894 714 660 905 585 690
"gene_533" 846 997 916 1159 1542 1247 1453 1269 1092 1264 1081 1194
"gene_534" 96 55 81 140 123 182 184 181 166 174 175 112
"gene_535" 18 29 15 14 12 21 2 13 5 45 84 31
"gene_536" 231 235 311 297 87 162 188 179 212 175 243 251
"gene_537" 5 9 11 0 0 0 7 13 15 29 15 14
"gene_538" 665 945 665 353 422 313 622 329 477 655 605 415
"gene_539" 187 305 358 412 400 644 560 347 394 389 474 445
"gene_540" 342 345 441 76 137 138 246 263 260 669 425 598
"gene_541" 4650 4105 4355 3420 4028 4097 3799 4074 5334 3454 2285 3026
"gene_542" 94 52 82 17 15 3 63 38 45 68 146 81
"gene_543" 22 14 24 41 13 25 26 19 13 11 12 7
"gene_544" 2276 2022 2408 1023 1665 1344 1877 1907 1695 1997 1724 1846
"gene_545" 416 357 459 541 570 325 354 447 391 537 635 631
"gene_546" 688 773 599 884 741 818 975 1023 861 1477 1217 1219
"gene_547" 145 121 201 33 124 110 111 121 96 158 182 159
"gene_548" 702 623 722 531 813 1027 932 1104 1295 988 878 829
"gene_549" 263 151 256 368 495 331 245 257 358 464 419 557
"gene_550" 28 22 34 25 18 20 0 5 3 60 23 74
"gene_551" 2163 1997 1872 2798 1695 1975 820 1009 979 2740 2793 3071
"gene_552" 135 93 71 99 94 85 106 83 80 111 160 123
"gene_553" 187 207 199 65 122 86 247 129 130 156 130 141
"gene_554" 2445 2523 3665 3352 4445 3322 4025 3488 3353 3052 2006 2893
"gene_555" 1470 1059 1314 2090 1556 1801 2310 2674 2236 2352 2045 2259
"gene_556" 1292 1421 1408 1328 1033 1006 990 1111 1405 1556 1347 1185
"gene_557" 1533 1685 1878 1175 1445 766 1688 2260 1343 1003 1194 987
"gene_558" 136 243 237 286 142 225 189 185 194 331 284 332
"gene_559" 6 26 34 48 13 27 105 79 76 53 11 15
"gene_560" 95 119 104 136 295 415 105 195 197 190 145 107
"gene_561" 569 601 588 822 637 864 841 810 856 551 476 481
"gene_562" 176 176 175 48 16 38 160 115 210 278 155 245
"gene_563" 3021 2623 2704 3865 3446 2413 2368 2583 2749 2322 2551 2472
"gene_564" 1525 1315 1678 1586 2750 1170 2134 1467 1761 1926 975 1047
"gene_565" 2365 2655 2496 1321 1634 1605 1904 1772 2004 1221 1255 1743
"gene_566" 1925 1675 1660 1293 1632 1536 1635 1418 1668 910 1376 1405
"gene_567" 7466 12118 11295 11940 11910 10095 11038 10209 8275 9847 10241 8841
"gene_568" 448 565 436 791 675 954 543 555 715 496 496 510
"gene_569" 72 86 88 91 72 102 35 44 74 36 20 41
"gene_570" 681 562 690 965 890 1279 494 545 522 457 864 620
"gene_571" 5 2 1 10 7 2 0 0 0 0 0 0
"gene_572" 3079 3255 2531 3271 2447 2500 2925 2855 3534 3690 3595 4012
"gene_573" 1420 1291 1181 1063 1562 1135 923 1061 1216 2695 2796 2498
"gene_574" 113 41 43 7 24 16 11 25 15 64 14 39
"gene_575" 495 413 399 297 223 300 614 551 483 625 1117 1001
"gene_576" 4 4 6 1 5 1 0 0 0 18 13 9
"gene_577" 841 1166 1502 838 1382 1610 1909 1815 2158 1591 913 1556
"gene_578" 5147 4889 4740 6255 5771 5138 6001 5359 7356 6254 5842 4678
"gene_579" 359 309 478 285 355 303 277 224 225 231 206 320
"gene_580" 34 35 32 34 12 27 31 62 25 98 105 53
"gene_581" 1653 1694 1755 1278 1445 1475 1034 1209 1848 1549 1238 1292
"gene_582" 1682 1676 1415 1153 1139 783 1052 1233 1470 1207 1301 1533
"gene_583" 934 1454 1059 1364 1151 1107 1075 974 1409 1114 1115 1258
"gene_584" 7665 8213 8748 6385 5868 5902 5606 6784 5455 10983 12465 14065
"gene_585" 5925 5830 7146 6964 5900 8324 6770 7898 8485 5565 6872 10523
"gene_586" 3251 2290 2014 3306 3358 4078 3345 3323 2745 3315 4404 4484
"gene_587" 610 735 718 1248 725 577 1297 1240 1155 1141 1018 1046
"gene_588" 1449 999 1437 1469 1343 1292 1071 872 869 657 947 1175
"gene_589" 974 1220 1204 1680 1475 1690 960 1233 1738 1704 1777 1605
"gene_590" 15 15 21 38 15 25 20 5 9 21 17 22
"gene_591" 1952 2890 2426 2595 2293 2212 2898 2514 2448 1803 1714 1406
"gene_592" 0 0 0 2 5 5 4 2 5 12 6 11
"gene_593" 1599 1529 1626 1527 1533 1600 1387 1836 1807 1991 1825 1563
"gene_594" 141 166 175 199 211 176 216 298 208 225 204 145
"gene_595" 6319 6811 6159 10605 10239 10468 12154 9191 8633 6870 6955 6526
"gene_596" 370 435 356 244 258 228 219 209 266 433 680 345
"gene_597" 1134 841 1314 1127 1083 1067 1550 1848 1230 669 1086 1174
"gene_598" 5097 3855 3670 3425 3893 3580 2550 2751 2567 2605 2699 3238
"gene_599" 9 17 13 16 5 1 10 4 1 5 4 11
"gene_600" 6096 8247 7300 8605 4695 5825 7878 8916 9105 6427 6588 8792
"gene_601" 232 214 139 134 111 85 307 237 210 363 309 282
"gene_602" 83 67 76 18 33 69 93 39 45 30 13 47
"gene_603" 115 103 130 175 147 142 204 205 127 211 210 270
"gene_604" 1500 1465 1674 2653 2134 2157 2125 2703 2330 2646 1986 2818
"gene_605" 1020 1031 855 687 785 747 488 677 659 1390 953 892
"gene_606" 7876 7142 7587 9379 10083 9165 8616 8572 6054 6099 5905 6450
"gene_607" 2074 2035 2131 2225 2599 2056 2146 2458 2321 2355 2201 2211
"gene_608" 189 195 410 425 294 315 212 242 256 221 485 264
"gene_609" 2881 3228 2763 2705 2424 2180 1972 2013 2206 1320 1745 1469
"gene_610" 720 668 845 426 450 434 638 825 622 1210 1222 1073
"gene_611" 2260 2495 2244 2081 2355 2388 2389 2775 2644 2204 2249 2035
"gene_612" 67 7 35 2 40 25 50 45 15 17 19 20
"gene_613" 18 55 57 8 11 8 21 33 11 6 5 3
"gene_614" 411 525 417 475 281 393 349 271 353 432 493 422
"gene_615" 261 241 311 287 312 226 462 388 383 229 255 251
"gene_616" 415 637 486 295 240 179 166 175 207 187 275 147
"gene_617" 1720 1401 1557 2197 1771 1788 688 484 890 712 768 745
"gene_618" 251 275 380 89 61 105 184 264 169 62 82 115
"gene_619" 0 0 0 0 0 0 10 47 17 0 0 0
"gene_620" 74 95 57 0 0 0 20 6 11 19 19 15
"gene_621" 2 3 0 1 3 5 17 3 3 2 1 17
"gene_622" 411 589 508 469 489 677 436 547 374 762 536 523
"gene_623" 4058 5839 4528 4062 4422 5095 2185 3518 2947 4970 3467 3284
"gene_624" 1317 1193 1582 1045 1057 558 1344 969 1625 1013 1125 1374
"gene_625" 587 571 741 673 590 611 221 495 365 335 158 222
"gene_626" 17 7 25 2 4 1 0 2 5 8 2 11
"gene_627" 375 405 305 525 502 550 645 695 636 628 734 662
"gene_628" 105 85 65 115 118 135 55 115 98 155 114 45
"gene_629" 2338 2289 2391 1659 2619 2138 2199 2311 2716 2540 2424 2787
"gene_630" 3 11 31 29 32 35 16 21 10 5 7 25
"gene_631" 0 0 0 0 0 0 18 10 9 15 2 4
"gene_632" 981 1122 1010 560 547 441 601 607 619 467 583 423
"gene_633" 2728 4058 4236 3732 4233 2075 3288 4856 3152 3781 4387 3764
"gene_634" 75 49 47 5 15 2 83 81 95 83 15 45
"gene_635" 21 10 15 0 0 0 5 11 8 0 0 0
"gene_636" 190 401 448 245 197 182 245 169 245 110 220 165
"gene_637" 288 265 568 216 237 249 124 164 202 135 149 122
"gene_638" 17055 18917 15144 18456 20363 21617 18881 16705 19744 18357 18480 14545
"gene_639" 7 5 18 2 1 5 0 0 0 0 0 0
"gene_640" 1343 1280 1303 1153 1051 1109 563 453 769 1851 1482 1544
"gene_641" 233 220 107 103 75 67 104 103 119 204 327 262
"gene_642" 205 180 210 261 126 309 145 82 109 188 117 130
"gene_643" 464 549 589 647 538 606 575 914 578 484 609 641
"gene_644" 665 904 712 1262 1158 937 853 902 763 1037 1056 1259
"gene_645" 601 937 673 983 1174 945 515 541 586 1025 880 1185
"gene_646" 1076 1072 1195 1415 1674 1326 862 830 671 2295 1866 2169
"gene_647" 5055 4263 5444 6034 4686 6017 6666 5037 6515 5595 5713 5974
"gene_648" 55 45 85 95 22 87 31 35 18 25 10 53
"gene_649" 802 570 682 385 410 335 364 345 252 503 679 502
"gene_650" 36 67 47 75 138 122 70 95 94 30 38 15
"gene_651" 128 159 244 215 160 123 106 136 145 105 118 120
"gene_652" 32 9 22 62 9 5 25 45 71 13 3 6
"gene_653" 9 5 5 0 0 0 1 9 17 34 52 57
"gene_654" 2130 2601 2406 843 1166 836 1630 1894 2393 1296 1115 1111
"gene_655" 2940 2027 2905 1707 2769 2313 1821 2487 1566 2102 3029 2723
"gene_656" 119 100 205 15 26 16 75 165 58 29 40 56
"gene_657" 1620 1804 1509 1510 2501 2219 976 1056 1099 1678 2094 1904
"gene_658" 376 495 353 730 728 618 629 645 595 471 484 575
"gene_659" 0 3 2 0 0 0 25 19 5 6 6 23
"gene_660" 539 604 782 475 655 465 1017 674 845 861 1112 654
"gene_661" 3173 3446 2665 3663 2595 2317 3594 3613 3693 2921 2685 3074
"gene_662" 540 785 575 897 782 1151 777 775 677 855 1075 843
"gene_663" 541 576 675 544 655 725 336 290 345 626 738 561
"gene_664" 496 525 475 343 268 375 220 253 242 362 338 460
"gene_665" 1136 900 1007 1491 2275 2646 812 1248 772 1589 1399 1405
"gene_666" 217 113 135 204 124 217 105 115 98 116 105 94
"gene_667" 14509 13530 14830 13658 12705 13821 14421 11184 11556 14155 10435 11150
"gene_668" 8 5 14 7 2 2 0 3 5 12 12 8
"gene_669" 184 198 197 173 192 183 164 163 169 271 260 180
"gene_670" 1008 1164 993 771 706 619 400 475 358 1484 1402 1149
"gene_671" 12428 13511 10711 8554 7156 7212 9054 13231 10572 10177 6981 9310
"gene_672" 41 55 84 55 108 50 50 42 75 52 70 83
"gene_673" 11717 11589 11875 14493 14238 14408 14069 9590 14159 12495 16008 15232
"gene_674" 958 875 815 1174 1227 1012 690 1231 1090 1469 1158 1468
"gene_675" 80 85 93 78 65 18 4 20 7 44 85 60
"gene_676" 1561 1699 1610 1087 1158 1238 1365 1085 1236 1271 1586 1532
"gene_677" 366 312 418 360 413 426 396 502 610 557 386 639
"gene_678" 9 26 14 44 73 112 42 23 30 76 78 77
"gene_679" 74 98 75 83 85 287 41 27 103 46 45 53
"gene_680" 2431 2278 2099 1485 1438 1762 2458 2105 2025 1657 1398 982
"gene_681" 1510 1676 1686 2357 1726 1963 2097 1792 1802 2011 1883 2265
"gene_682" 60 164 119 165 124 66 129 213 169 125 115 184
"gene_683" 9 6 2 4 4 5 0 0 0 9 53 25
"gene_684" 32 23 23 83 39 47 45 21 35 150 116 97
"gene_685" 78 83 105 38 24 25 104 73 135 36 30 13
"gene_686" 199 312 316 117 200 268 389 432 337 598 703 523
"gene_687" 1945 1894 1898 2366 2722 2461 2977 2924 3872 1533 2019 1898
"gene_688" 7839 6594 7560 6270 7426 6482 4300 6265 4924 7967 6641 6472
"gene_689" 3258 2835 3635 2953 3031 2455 2828 2601 1665 3474 3710 3044
"gene_690" 65 100 70 61 26 30 60 41 32 48 34 5
"gene_691" 598 818 785 958 955 908 697 636 704 825 706 715
"gene_692" 338 389 520 314 157 170 450 506 259 520 553 429
"gene_693" 5704 4043 5784 6627 5530 5949 4018 4639 4705 4666 4663 5618
"gene_694" 4657 4703 4511 4022 4527 3621 3930 4169 4524 4120 4174 4355
"gene_695" 0 0 0 1 4 5 0 0 0 9 15 5
"gene_696" 1670 1384 926 1375 1583 1505 1206 1206 861 1200 805 826
"gene_697" 144 126 94 102 40 146 326 221 201 171 214 160
"gene_698" 1735 1790 1944 2301 2352 2264 3077 3166 3246 2708 3145 2585
"gene_699" 175 109 178 112 96 98 31 12 62 51 24 44
"gene_700" 46 56 56 83 115 152 138 103 90 11 30 33
"gene_701" 1261 1157 1185 712 547 619 683 468 992 1318 1324 1264
"gene_702" 393 357 351 425 845 522 609 597 586 709 486 655
"gene_703" 834 920 929 1247 993 968 1871 1643 1709 1618 1835 1935
"gene_704" 779 1181 913 275 588 487 534 437 543 820 607 920
"gene_705" 45 38 63 12 8 16 0 0 0 19 39 27
"gene_706" 5229 6425 6615 5962 6210 5290 4425 4510 5162 5720 6333 6625
"gene_707" 498 315 279 330 242 334 208 237 316 369 367 380
"gene_708" 605 608 662 548 468 403 738 595 763 299 386 336
"gene_709" 320 223 245 624 402 303 495 479 395 194 213 260
"gene_710" 1078 996 1005 517 720 1285 953 864 732 693 1002 1401
"gene_711" 525 754 683 994 715 768 528 823 441 685 743 809
"gene_712" 1119 1484 1767 1720 2807 2415 1600 2043 1585 1170 1243 1245
"gene_713" 46 25 65 36 29 45 31 89 34 109 135 126
"gene_714" 2135 1893 2073 2026 2344 2294 2785 2865 3559 2082 2365 1960
"gene_715" 215 198 239 8 70 28 39 14 26 45 73 49
"gene_716" 495 564 676 188 102 142 377 400 373 225 325 352
"gene_717" 1455 1352 1081 1235 1005 1173 2365 1367 1205 905 1196 1067
"gene_718" 2295 2556 1972 2050 2491 2487 1307 1050 1016 1172 1452 1317
"gene_719" 58 59 76 106 118 54 96 98 57 243 273 235
"gene_720" 0 0 11 0 1 3 0 0 0 1 8 12
"gene_721" 104 210 136 284 247 226 72 89 123 141 104 126
"gene_722" 100 73 103 117 182 98 179 185 231 66 26 30
"gene_723" 5554 6075 4683 4244 4265 5316 3348 5005 4018 5437 6357 8584
"gene_724" 26883 26929 21262 29855 25600 26567 26386 28144 34171 28806 31765 30365
"gene_725" 525 395 585 580 594 629 370 345 282 478 390 487
"gene_726" 344 314 208 355 474 321 403 471 505 543 455 505
"gene_727" 406 398 408 282 136 164 372 396 401 204 248 265
"gene_728" 16 8 5 0 0 0 3 0 2 0 0 0
"gene_729" 303 200 296 169 216 242 259 262 245 294 336 236
"gene_730" 919 1083 1564 815 794 558 1411 1208 1105 669 1005 671
"gene_731" 145 151 114 445 440 637 157 101 111 211 171 146
"gene_732" 1191 1119 1088 1562 1639 1504 2044 2001 1767 1288 1067 1302
"gene_733" 762 733 895 1163 1322 1409 1024 967 1074 570 664 735
"gene_734" 5805 5837 3970 6598 5351 5690 5092 5226 5238 4006 5252 6492
"gene_735" 2606 2479 2709 2624 3120 2705 2768 2504 2544 3828 2743 4112
"gene_736" 3480 3926 2880 3445 3111 3891 3875 3287 2643 3265 3855 4555
"gene_737" 6 24 16 4 0 13 40 19 34 27 46 46
"gene_738" 147 161 350 33 30 29 186 138 239 132 138 204
"gene_739" 264 325 272 315 499 350 200 248 250 177 152 371
"gene_740" 5 5 4 0 0 0 16 11 8 15 4 3
"gene_741" 1390 1171 1567 1530 1252 1086 1003 892 1239 1445 1487 2045
"gene_742" 1566 1059 1415 904 568 804 1185 1171 1369 1429 1790 1294
"gene_743" 115 125 95 212 288 156 247 502 248 177 195 111
"gene_744" 46 70 49 108 168 134 37 65 21 118 82 100
"gene_745" 1470 1353 1181 1477 1106 1175 866 829 969 838 804 968
"gene_746" 22 32 18 25 52 25 41 29 27 78 117 122
"gene_747" 1028 746 551 1030 842 795 777 745 855 1132 1006 1028
"gene_748" 570 424 490 348 304 372 318 362 385 319 704 436
"gene_749" 93 146 121 69 87 90 87 128 69 74 81 68
"gene_750" 565 527 749 569 547 606 810 461 821 853 731 573
"gene_751" 283 299 468 255 146 135 330 223 150 255 203 137
"gene_752" 975 853 783 1312 1808 1430 1145 965 928 976 1265 803
"gene_753" 1856 2028 2054 996 785 1396 1489 1712 1857 1708 1566 1897
"gene_754" 1237 961 1290 589 572 534 928 1196 1389 1688 1296 1242
